Id,PreQuestId,TaskId,Name,SpotInfoId,TargetSpotInfoId,Type,RequirePlayerLevel,TaskName,DialogOnly,MiniDialogId,StartNpcSpawnInfoId,StartNpcSpotInfoId,QuestNpcPortrait,QuestNpcName,QuestNpcDialog,FinishNpcSpawnInfoId,FinishNpcSpotInfoId,QuestNpcPortrait2,QuestNpcName2,QuestNpcDialog2,LimitTime,NeverDie,TaskRunInInstance,TaskType,TaskParam,TaskStartPosX,TaskStartPosY,TaskPerformancePosX,TaskPerformancePosY,TaskPerformanceRadius,RewardExp,RewardAdena,RewardParam1,RewardCount1,RewardParam2,RewardCount2,RewardParam3,RewardCount3,ClassTransfer,QuestBGM,BGMFinish,BGMRemain,StartNpcId,FinishNpcId,VisitNpcId,SortId
,,5,웃음기 뺀 대화,210218,210218,7,,이동 마법석 조작하기,0,,,,,,,,,,,,,0,1,0,"""gadgetGroupId"" : 21021802,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""이동 마법석"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",1470,1970,1470,1970,,,,,,,,,,,,,,,,,
,,6,웃음기 뺀 대화,210218,210218,7,,마을로 이동하기,0,,,,,,,,,,,,,0,1,8,"""worldInfoId"" : 11,
""pos"" : ""-7192, -25290""",-7192,-25290,-7192,-25290,,,,,,,,,,,,,,,,,
,,7,웃음기 뺀 대화,1197,1197,7,,비밀의 숲(하층) : 상급 마물의 정수 수집,0,,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""31091,31092,31093"",
""targetName"":""비밀의 숲(하층)(네임드 처치)"",
""totalCount"":2,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-7192,-25290,-7192,-25290,,,,,,,,,,,,,,,,,
2009511,2009510,1,실패작의 시험,210218,210218,7,262,레자일 만나기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210218002",1340,1710,1340,1710,,75800,10000,490097,5,440002,5,0,0,,,,,,,,
,,2,실패작의 시험,210218,210218,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,거인들의 시험이 늘 성공적인 것은 아니었다네. 하지만 실패 속에서도 부분적인 성공은 있었지.,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,3,실패작의 시험,210218,210218,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,하~! 이거 전개상 거인들이 뭔가를 만들려다가 실패한 끔찍한 녀석이 튀어나올 것만 같군!,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,4,실패작의 시험,210218,210218,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,... ... ...,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,5,실패작의 시험,210218,210218,7,,레자일과 대화하기,0,,,,Fernel,페르넬,맞나보구만! 므하하하!,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,6,실패작의 시험,210218,210218,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,"상대방을 얕보는 건, 바보나 시체들이 하는 일이지. 여섯번째 시험을 준비하게!",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,7,실패작의 시험,210218,210218,7,,루카루 처치하기,0,2165,,,,,,,,,,,,0,1,4,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""2021023601""",1340,1710,1340,1710,,,,,,,,,,,8,,1,,,,
,,8,실패작의 시험,210218,210218,7,,레자일 만나기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210218002",1340,1710,1340,1710,,,,,,,,,,,,1,,,,,
,,9,실패작의 시험,210218,210218,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,대단하군. 설마 <GreenBold>루카루</>까지 이길거라고는 생각못했네. 다음층에서 보도록하지.,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,10,실패작의 시험,210218,210218,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,저 친구 아까 좀 삐진 것 같은 느낌이네. 자네가 여기까지 오니까 뭔가 좀 기분이 나쁜 것 같은데? 하하하하!,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,11,실패작의 시험,210218,210218,7,,거인의 시험장 7층으로 이동하기,0,,,,,,,,,,,,,0,1,6,"""destPos"" : ""520, 520""",520,520,520,520,,,,,,,,,,,,,,,,,
,,12,실패작의 시험,210219,210219,7,,거인의 시험장 7층으로 이동하기,0,,,,,,,,,,,,,0,1,8,"""worldInfoId"" : 210219,
""pos"" : ""1660, 1720""",1660,1720,1660,1720,,,,,,,,,,,,,,,,,
,,13,실패작의 시험,210219,210219,7,,거인의 시험장 7층으로 이동하기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210219002",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
2009512,2009511,1,소환 계약 만료,210219,210219,7,262,레자일 만나기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210219002",1340,1710,1340,1710,,75800,10000,481104,1,0,0,0,0,,,,,,,,
,,2,소환 계약 만료,210219,210219,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,일단 사과부터 하겠네. 7층의 시험을 치르기 위해서는 자네가 해주어야 할 일이 있네.,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,3,소환 계약 만료,210219,210219,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,"음? 아까부터 진지하게 나오는 게... 영 신경쓰이긴 하는데...
<p>일단은 시험을 쳐야하니 저 친구 요구를 들어줘야 겠군그래.",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,4,소환 계약 만료,210219,210219,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,"7층에서 시험을 치르는 일이 너무 오랜만이다보니, 시험관들의 소환계약이 만료된 걸 깜빡하고 말았네.",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,5,소환 계약 만료,210219,210219,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,뭐라고? 그럼 시험은 어떻게 되는 건가?,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,6,소환 계약 만료,210219,210219,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,소환계약을 갱신할테니 자네는 마력의 정수를 모아오게.,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,7,소환 계약 만료,210219,210219,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,정말... 어처구니가 없지만... 방법이 없군. 얼른 다녀오게나.,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,8,소환 계약 만료,210219,210219,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,<GreenBold>잿빛안개 협곡</> 남부의 마물들에게서 마력의 정수를 모아오게.,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,9,소환 계약 만료,210219,210219,7,,이동 마법석 조작하기,0,,,,,,,,,,,,,0,1,0,"""gadgetGroupId"" : 21021902,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""이동 마법석"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,10,소환 계약 만료,210219,210219,7,,죽음의 연도 인근으로 이동,0,,,,,,,,,,,,,0,0,8,"""worldInfoId"" : 210223,
""pos"" : ""15100,13890""",15100,13890,15100,13890,,,,,,,,,,,,,,,,,
,,11,소환 계약 만료,2102233,2102233,7,,마력의 정수 수집,0,2260,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""4414,4415,4416,4417,4418,4419,4420,4422,4423,4424,4425,4426,4428,4429,4430,4431,4432,4433,4434,4435,4436,4437,4438,4439,4440,4441,4442,4443,4444,4445,4446,4447,4448,4449,4450"",
""targetName"":""죽음의 연도 몬스터 처치"",
""totalCount"":80,
""probability"":4000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-32330,-3830,-32330,-3830,,,,,,,,,,,,,,,,,
,,12,소환 계약 만료,2102233,2102233,7,,도착했던 곳으로 이동,0,2261,,,,,,,,,,,,0,0,6,"""destPos"" : ""15100,13890""",15100,13890,15100,13890,,,,,,,,,,,,,,,,,
,,13,소환 계약 만료,210219,210219,7,,거인의 시험장으로 이동,0,,,,,,,,,,,,,0,0,8,"""worldInfoId"" : 210219,
""pos"" : ""1660, 1720""",1660,1720,1660,1720,,,,,,,,,,,,,,,,,
,,14,소환 계약 만료,210219,210219,7,,페르넬 만나기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210219001",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,15,소환 계약 만료,210219,210219,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,딱 맞춰 온 것 같군 그래. 레자일도 막 준비를 마친 거 같더군.,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
2009513,2009512,1,고대인의 시험,210219,210219,7,262,레자일 만나기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210219002",1340,1710,1340,1710,,75800,10000,490097,5,400001,500,0,0,,,,,,,,
,,2,고대인의 시험,210219,210219,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,"과거 시험에 도전했었던 뛰어난 자들 중, 거인에게 인정받은 자들이 있었지. 그들은 거인과 함께 싸웠지만 안타깝게도 천수를 누리진 못했지.
<p>그들의 용맹함을 기리며 우린 그들의 모습을 마법적으로 복제하는데 성공했지.",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,2,고대인의 시험,210219,210219,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,고대인의 영웅과 싸워야 하는 건가 보군?,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,2,고대인의 시험,210219,210219,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,"<GreenBold>고대인의 환영</>이라고 할 수 있지.
<p>숭고했던 자들과의 영광스러운 전투. 고대인의 시험을 시작하겠네!",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,5,고대인의 시험,210219,210219,7,,실렌드라의 환영 처치하기,0,2193,,,,,,,,,,,,0,1,4,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""2021023701""",1340,1710,1340,1710,,,,,,,,,,,8,,1,,,,
,,6,고대인의 시험,210219,210219,7,,레자일 만나기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210219002",1340,1710,1340,1710,,,,,,,,,,,,1,,,,,
,,7,고대인의 시험,210219,210219,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,"대단하군. 설마 실렌드라의 환영을 이길거라고는 생각못했네. 생전의 힘과 기술을 고스란히 가지고 있었는데...
<p>그럼... 다음층에서 보도록하지.",,,,,,,0,1,7,"""type"" : ""Dialog""",520,520,520,520,,,,,,,,,,,,,,,,,
,,8,고대인의 시험,210219,210219,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,수고했네... 이제 8층이로군. 조금만 더 힘을 내주게.,,,,,,,0,1,7,"""type"" : ""Dialog""",520,520,520,520,,,,,,,,,,,,,,,,,
,,9,고대인의 시험,210219,210219,7,,8층으로 이동하기,0,,,,,,,,,,,,,0,1,6,"""destPos"" : ""520, 520""",520,520,520,520,,,,,,,,,,,,,,,,,
,,10,고대인의 시험,210220,210220,7,,거인의 시험장 8층으로 이동하기,0,,,,,,,,,,,,,0,1,8,"""worldInfoId"" : 210220,
""pos"" : ""1660, 1720""",1660,1720,1660,1720,,,,,,,,,,,,,,,,,
,,11,고대인의 시험,210220,210220,7,,거인의 시험장 8층으로 이동하기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210220002",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
2009514,2009513,1,악마를 부르려면,210220,210220,7,262,레자일 만나기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210220002",1340,1710,1340,1710,,75800,10000,510000,50,0,0,0,0,,,,,,,,
,,2,악마를 부르려면,210220,210220,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,"우선 이 시험장의 꼭대기까지 올라 온 것에 대해 경의를 표하는 바이네.
<p>이제는 시험의 통과 여부에 관계 없이, 자네는 존경받을 만한 자라고 할 수 있네.",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,3,악마를 부르려면,210220,210220,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,벌써 시간이 많이 흘러 버렸네. 빨리 다음 시험을 칠 수 있게 해주게!,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,4,악마를 부르려면,210220,210220,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,"<GreenBold>구름모래 사막</> 지역에 악마를 숭배하는 오크들이 살고있다네.
<p>원래는 군소 규모로 떠돌이 용병생활을 하는 자들이었는데, 최근에 제법 큰 무리를 지었지.",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,5,악마를 부르려면,210220,210220,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,"악마오크! 들어본 적이 있네. 정말 골치아픈 놈들이지. 몇놈만 만난게 정말 다행이라는 생각이 들었었다구!
<p>혹시... 그 악마오크들을 처치해야 하는 건가?",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,6,악마를 부르려면,210220,210220,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,"그들의 우두머리까지 처치해야 하네. 악마오크 영혼의 절반은 악마의 것이니, 악마의 정수를 모으기 최적이라 할 수 있지.",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,7,악마를 부르려면,210220,210220,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,"악마의 정수를 모아야 하는 것이로군! <GreenBold>악마오크를 처치</>해서 말이야!
<p><YellowBold>[player]</>! 다시 한번 힘을 내주게나!",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,8,악마를 부르려면,210220,210220,7,,이동 마법석 조작하기,0,,,,,,,,,,,,,0,1,0,"""gadgetGroupId"" : 21022004,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""이동 마법석"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,9,악마를 부르려면,210220,210220,7,,황무지 인근으로 이동,0,,,,,,,,,,,,,0,0,8,"""worldInfoId"" : 210225,
""pos"" : ""26151,50071""",26151,50071,26151,50071,,,,,,,,,,,,,,,,,
,,10,악마를 부르려면,2102253,2102253,7,,악마의 정수 모으기,0,2263,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""4474,4475,4476,4481,4482"",
""targetName"":""악마 오크 처리"",
""totalCount"":100,
""probability"":2500,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",15390,28360,15390,28360,,,,,,,,,,,,,,,,,
,,11,악마를 부르려면,2102253,2102253,7,,악마오크 두목 찾기,0,2264,,,,,,,,,,,,0,0,6,"""destPos"" : ""15390,28360""",15390,28360,15390,28360,,,,,,,,,,,,,,,,,
,,12,악마를 부르려면,2102253,2102253,7,,다르쉬카와 대화,0,2265,,,,,,,,,,,,0,0,4,"""progressType"":""Clear"",
""showMessage"":""false"",
""defaultTargeting"" : ""false"",
""npcSpawnGroupIdList"" : ""2021022001""",15390,28360,15390,28360,,,,,,,,,,,87,,1,,,,
,,13,악마를 부르려면,2102253,2102253,7,,다르쉬카 처치,0,2266,,,,,,,,,,,,0,0,4,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""21022506""",15390,28360,15390,28360,,,,,,,,,,,87,,1,,,,
,,14,악마를 부르려면,2102253,2102253,7,,악마오크 캠프 탈출하기,0,,,,,,,,,,,,,0,0,6,"""destPos"" : ""12930,27740""",12930,27740,12930,27740,,,,,,,,,,,,1,,,,,
,,13,소환 계약 만료,210220,210220,7,,거인의 시험장으로 이동,0,,,,,,,,,,,,,0,0,8,"""worldInfoId"" : 210220,
""pos"" : ""1660, 1720""",1660,1720,1660,1720,,,,,,,,,,,,,,,,,
,,15,악마를 부르려면,210220,210220,7,,페르넬 만나기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210220001",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,16,악마를 부르려면,210220,210220,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,휴우~! 무사한 건가? 악마오크의 소굴을 들쑤신 거 치고는 너무 멀쩡하구만! 다행이야!,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,17,악마를 부르려면,210220,210220,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,악마의 정수를 가져왔군. 이제 그 용도를 알게 될 거야. 허허허.,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
2009515,2009514,1,마그너스의 시험,210220,210220,7,262,레자일 만나기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210220002",1340,1710,1340,1710,,75800,10000,490096,1,440012,5,0,0,,,,,,,,
,,2,마그너스의 시험,210220,210220,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,이제 마지막 시험인가? 마지막 시험은 <GreenBold>악마 마그너스를 처치</>하는 것일세.,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,3,마그너스의 시험,210220,210220,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,여기까지 온 것만해도 정말 대단하네! 난 끝까지 자넬 믿어보겠어!,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,4,마그너스의 시험,210220,210220,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,"거인들은 자신들의 병기를 만들기 위해 악마마저 자신들이 컨트롤 하고 싶어했지.
<p>그를 잘 처치하게. 그것 밖에 내가 해줄 말이 없구만.",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,5,마그너스의 시험,210220,210220,7,,마그너스 처치하기,0,2166,,,,,,,,,,,,0,1,4,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""2021023801""",1340,1710,1340,1710,,,,,,,,,,,8,,1,,,,
,,6,마그너스의 시험,210220,210220,7,,레자일 만나기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210220002",1340,1710,1340,1710,,,,,,,,,,,,1,,,,,
,,7,마그너스의 시험,210220,210220,7,,거인의 시험장 8층,0,,,,Magician_Master,레자일,<GreenBold>마그너스를 처치하다니!!</> 그것도 필멸자가!!! 이런 말도 안되는 일이 벌어지다니!!,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,8,마그너스의 시험,210220,210220,7,,거인의 시험장 8층,0,,,,Fernel,페르넬,이~이야~! 자네는 정말 나를 여러번 놀래킨다니까! 정말 멋진 전투였어!,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,9,마그너스의 시험,210220,210220,7,,거인의 시험장 8층,0,,,,Magician_Master,레자일,"축하하네! 자네는 저 거인의 징표를 받을 자격이 있군...
<p>어서 저 단상으로 가서 거인들의 축복을 받고, 거인의 징표를 받도록 하게.",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,10,마그너스의 시험,210220,210220,7,,거인의 시험장 8층,0,,,,Fernel,페르넬,잠깐 잠깐! 우리가 필요한 건 거인의 징표가 아니라 <GreenBold>다크스톤</>인데? 시험을 통과하면 <GreenBold>다크스톤</>을 주는 거 아니었나?,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,11,마그너스의 시험,210220,210220,7,,거인의 시험장 8층,0,,,,Magician_Master,레자일,"뭐? 왜 영광스러운 거인의 징표를 마다하고... 그 흉물스러운 것을 바라는 거지? 알다가도 모르겠군.
<p>시험을 통과한 자에게 묻겠네.
<p>정말 다크스톤을 바라는 건가?",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,12,마그너스의 시험,210220,210220,7,,거인의 시험장 8층,0,,,,Fernel,페르넬,우리 이럴 시간 없네! 어서 다크스톤을 가지고 가자구!,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,13,마그너스의 시험,210220,210220,7,,다크스톤 얻기,0,2268,,,,,,,,,,,,0,1,0,"""gadgetGroupId"" : 21022001,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""거인의 징표"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-140,1360,-140,1360,,,,,,,,,,,,,,,,,
,,14,마그너스의 시험,210220,210220,7,,거인의 감옥으로 이동하기,0,,,,,,,,,,,,,0,1,0,"""gadgetGroupId"" : 21022005,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""순간이동 마법석"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-140,1360,-140,1360,,,,,,,,,,,,,,,,,
,,15,마그너스의 시험,2102261,2102261,7,,거인의 감옥으로 이동하기,0,,,,,,,,,,,,,0,1,8,"""worldInfoId"" : 210226,
""pos"" : ""0,740""",0,740,0,740,,,,,,,,,,,,,,,,,
,,16,마그너스의 시험,2102261,2102261,7,,페르넬 만나기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210226001",210,740,210,740,,,,,,,,,,,,,,,,,
,,17,마그너스의 시험,2102261,2102261,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,힘든 여정이군. 이 모든게 끝나면 맛있는 술이나 한잔 하고 싶구만.,,,,,,,0,1,7,"""type"" : ""Dialog""",210,740,210,740,,,,,,,,,,,,,,,,,
2010501,2010407,1,문지기의 시험,2102251,2102251,7,262,거인의 상자 조작하기,0,,,,,,,,,,,,,0,0,0,"""gadgetGroupId"" : 670,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""거인의 상자"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",77857,56247,77857,56247,,75800,10000,490097,5,400001,500,0,0,,,,,,,,
,,2,문지기의 시험,2102251,2102251,7,,크로노스와 대화하기,0,,,,Cronos,크로노스,<BlueBold>필요한 것들이 모두 준비가 되었군. 거인의 시험장으로 가는 차원문이 열릴 것이다.</>,,,,,,,0,0,7,"""type"" : ""Dialog""",-46357,-5192,-46357,-5192,,,,,,,,,,,,,,,,,
,,3,문지기의 시험,2102251,2102251,7,,거인의 상자 조작하기,0,,,,,,,,,,,,,0,0,0,"""gadgetGroupId"" : 670,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""거인의 상자"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",77857,56247,77857,56247,,,,,,,,,,,,,,,,,
,,4,문지기의 시험,2102251,2102251,7,,거인의 시험장으로 이동,0,,,,,,,,,,,,,0,0,6,"""destPos"":""77461, 56629""",77461,56629,77461,56629,,,,,,,,,,,,,,,,,
,,5,문지기의 시험,2102251,2102251,7,,거인의 시험장으로 이동,0,,,,,,,,,,,,,0,0,8,"""worldInfoId"" : 210213,
""pos"" : ""519, 1721""",519,1721,519,1721,,,,,,,,,,,,,,,,,
,,6,문지기의 시험,210213,210213,7,,레자일 만나기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210213002",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,7,문지기의 시험,210213,210213,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,헐헐헐... 어서오게... 난 레자일이라고 하네... 오랜만에 손님을 다 맞는 구만.,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,8,문지기의 시험,210213,210213,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,여기가 <GreenBold>거인의 시험장</>인가?,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,9,문지기의 시험,210213,210213,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,"거인들이 멸망하고 이 빈 시험장을 수백년간 지켜왔네.. 수 백년을 기다려서 시험을 치르기 위해 온 존재가 필멸자라니...
<p>그래... 수 백년만에 즐기는 여흥인데, 굳이 막을 필요는 없겠지.
<p>당장 시험을 치르게 해주겠네. <GreenBold>첫번째 시험은 거인 헤르모드를 처치</>하는 것이네. 한번 살아남아 보게나.",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,10,문지기의 시험,210213,210213,7,,헤르모드 처치,0,2159,,,,,,,,,,,,0,1,4,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""2021023101""",1340,1710,1340,1710,,,,,,,,,,,8,,1,,,,
,,11,문지기의 시험,210213,210213,7,,레자일과 대화하기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210213002",1340,1710,1340,1710,,,,,,,,,,,,1,,,,,
,,12,문지기의 시험,210213,210213,7,,레자일과 대화하기,0,,,,Magician_Master,레자일,이 정도의 시험은 대부분의 거인들 모두 통과했네. 잘난척 하지 말게. 그럼 계단을 열테니 2층에서 보도록 하지.,,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,13,문지기의 시험,210213,210213,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,"후우... 거인의 철퇴가 땅에 박힐 때, 얼마나 철렁 했는지... 정말 다행이네. 어서 2층으로 가도록 하지.",,,,,,,0,1,7,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
,,14,문지기의 시험,210213,210213,7,,거인의 시험장 2 층으로 이동하기,0,,,,,,,,,,,,,0,1,6,"""destPos"" : ""520, 520""",520,520,520,520,,,,,,,,,,,,,,,,,
,,15,문지기의 시험,210214,210214,7,,거인의 시험장 2 층으로 이동하기,0,,,,,,,,,,,,,0,1,8,"""worldInfoId"" : 210214,
""pos"" : ""1660, 1720""",1660,1720,1660,1720,,,,,,,,,,,,,,,,,
,,16,문지기의 시험,210214,210214,7,,거인의 시험장 2 층으로 이동하기,0,,,,,,,,,,,,,0,1,5,"""npcSpawnInfoId"" : 210214002",1340,1710,1340,1710,,,,,,,,,,,,,,,,,
