���yG=QkoupId,NpcInfoId,NPCTalk,TeamId,IsStatic,Visible,InitialSpawning,Period,Despawn,Repeatable,Count,MaxConcurrentCount,Radius,MoveRadius,PosX,PosY,PosZ,RotateY,MovePath,LeaderNpcSpawnInfoId,MapMark,IsBattleStatistics
200882,20,22018,,1,1,1,1,40,0,1,1,1,75,375,32100,11315,1705,0,,,1,0
200883,20,22018,,1,1,1,1,40,0,1,1,1,75,375,32100,12080,1705,0,,,1,0
200884,20,22018,,1,1,1,1,40,0,1,1,1,0,0,31885,13050,1705,0,,,1,0
200885,20,22018,,1,1,1,1,40,0,1,1,1,75,375,32100,13595,1705,0,,,1,0
200886,20,22018,,1,1,1,1,40,0,1,1,1,75,375,32100,14340,1705,0,,,1,0
200887,20,22018,,1,1,1,1,40,0,1,1,1,75,375,31335,11315,1705,0,,,1,0
200888,20,22018,,1,1,1,1,40,0,1,1,1,75,330,31155,11925,1705,0,,,1,0
200889,20,22018,,1,1,1,1,40,0,1,1,1,0,0,31505,12750,1705,89,,,1,0
200890,20,22018,,1,1,1,1,40,0,1,1,1,75,375,31335,13595,1705,0,,,1,0
200891,20,22018,,1,1,1,1,40,0,1,1,1,75,375,31335,14340,1705,0,,,1,0
200892,20,22018,,1,1,1,1,40,0,1,1,1,75,375,30540,11315,1705,0,,,1,0
200893,20,22018,,1,1,1,1,40,0,1,1,1,75,375,30540,12080,1705,0,,,1,0
200894,20,22018,,1,1,1,1,40,0,1,1,1,75,375,30540,12830,1705,0,,,1,0
200895,20,22018,,1,1,1,1,40,0,1,1,1,75,375,30620,13580,1705,0,,,1,0
200896,20,22018,,1,1,1,1,40,0,1,1,1,75,375,30540,14340,1705,0,,,1,0
200897,20,22018,,1,1,1,1,40,0,1,1,1,75,375,29780,12830,1705,0,,,1,0
200898,20,22018,,1,1,1,1,40,0,1,1,1,75,330,29965,13510,1705,0,,,1,0
200899,20,22018,,1,1,1,1,40,0,1,1,1,75,375,29780,14340,1705,0,,,1,0
200900,20,22018,,1,1,1,1,40,0,1,1,1,75,375,29010,12830,1705,0,,,1,0
200901,20,22018,,1,1,1,1,40,0,1,1,1,75,350,29075,14630,1705,0,,,1,0
200902,20,22018,,1,1,1,1,40,0,1,1,1,75,350,28315,14640,1705,0,,,1,0
200903,20,22018,,1,1,1,1,40,0,1,1,1,75,330,31710,14925,1705,0,,,1,0
200904,20,22018,,1,1,1,1,40,0,1,1,1,75,330,30920,14825,1705,0,,,1,0
200905,20,22018,,1,1,1,1,40,0,1,1,1,0,0,29100,14095,1705,0,,,1,0
200906,20,22018,,1,1,1,1,40,0,1,1,1,75,375,30965,10640,1705,0,,,1,0
200907,20,22018,,1,1,1,1,40,0,1,1,1,75,375,30185,10640,1705,0,,,1,0
200908,20,22018,,1,1,1,1,40,0,1,1,1,75,375,33580,9305,1705,0,,,1,0
200909,20,22018,,1,1,1,1,40,0,1,1,1,75,375,28115,13970,1705,0,,,1,0
200910,20,22018,,1,1,1,1,40,0,1,1,1,75,375,27370,14005,1705,0,,,1,0
200915,20,22019,,1,1,1,1,40,0,1,1,1,75,350,25015,7410,1705,0,,,1,0
200916,20,22019,,1,1,1,1,40,0,1,1,1,75,375,25775,7400,1705,0,,,1,0
200921,20,22019,,1,1,1,1,40,0,1,1,1,75,375,25040,8130,1705,0,,,1,0
200922,20,22019,,1,1,1,1,40,0,1,1,1,75,375,25790,8130,1705,0,,,1,0
200923,20,22019,,1,1,1,1,40,0,1,1,1,75,375,26560,8130,1705,0,,,1,0
200924,20,22019,,1,1,1,1,40,0,1,1,1,75,375,27320,8130,1705,0,,,1,0
200925,20,22019,,1,1,1,1,40,0,1,1,1,75,375,28085,8130,1705,0,,,1,0
200926,20,22019,,1,1,1,1,40,0,1,1,1,75,375,28840,8130,1705,0,,,1,0
200927,20,22019,,1,1,1,1,40,0,1,1,1,75,375,25040,8890,1705,0,,,1,0
200928,20,22019,,1,1,1,1,40,0,1,1,1,0,0,26034,9016,1705,124,,,1,0
200929,20,22019,,1,1,1,1,40,0,1,1,1,75,375,27320,8890,1705,0,,,1,0
200930,20,22019,,1,1,1,1,40,0,1,1,1,75,375,28085,8890,1705,0,,,1,0
200931,20,22019,,1,1,1,1,40,0,1,1,1,75,375,28840,8890,1705,0,,,1,0
200932,20,22019,,1,1,1,1,40,0,1,1,1,75,375,25040,9660,1705,0,,,1,0
200933,20,22019,,1,1,1,1,40,0,1,1,1,75,375,25790,9660,1705,0,,,1,0
200934,20,22019,,1,1,1,1,40,0,1,1,1,75,375,26560,9660,1705,0,,,1,0
200935,20,22019,,1,1,1,1,40,0,1,1,1,75,375,27320,9660,1705,0,,,1,0
200936,20,22019,,1,1,1,1,40,0,1,1,1,75,375,28085,9660,1705,0,,,1,0
200937,20,22019,,1,1,1,1,40,0,1,1,1,75,375,28840,9660,1705,0,,,1,0
200938,20,22019,,1,1,1,1,40,0,1,1,1,75,330,25155,10310,1705,0,,,1,0
200939,20,22019,,1,1,1,1,40,0,1,1,1,75,375,25790,10410,1705,0,,,1,0
200940,20,22019,,1,1,1,1,40,0,1,1,1,75,375,26560,10410,1705,0,,,1,0
200941,20,22019,,1,1,1,1,40,0,1,1,1,75,375,27320,10410,1705,0,,,1,0
200942,20,22019,,1,1,1,1,40,0,1,1,1,75,375,28085,10410,1705,0,,,1,0
200943,20,22019,,1,1,1,1,40,0,1,1,1,75,375,28840,10410,1705,0,,,1,0
200944,20,22019,,1,1,1,1,40,0,1,1,1,75,375,25790,11160,1705,0,,,1,0
200945,20,22019,,1,1,1,1,40,0,1,1,1,75,375,26560,11160,1705,0,,,1,0
200946,20,22019,,1,1,1,1,40,0,1,1,1,75,375,27320,11160,1705,0,,,1,0
200947,20,22019,,1,1,1,1,40,0,1,1,1,75,375,28085,11160,1705,0,,,1,0
200948,20,22019,,1,1,1,1,40,0,1,1,1,75,330,28715,11075,1705,0,,,1,0
200949,20,22019,,1,1,1,1,40,0,1,1,1,75,375,26560,11920,1705,0,,,1,0
200950,20,22019,,1,1,1,1,40,0,1,1,1,75,375,27320,11920,1705,0,,,1,0
200951,20,22019,,1,1,1,1,40,0,1,1,1,75,375,28085,11920,1705,0,,,1,0
200952,20,22019,,1,1,1,1,40,0,1,1,1,75,375,27750,12620,1705,0,,,1,0
200953,20,22019,,1,1,1,1,40,0,1,1,1,75,330,27040,13120,1705,0,,,1,0
200954,20,22019,,1,1,1,1,40,0,1,1,1,75,375,29515,9305,1705,0,,,1,0
200955,20,22019,,1,1,1,1,40,0,1,1,1,75,375,29510,8580,1705,0,,,1,0
200956,20,22019,,1,1,1,1,40,0,1,1,1,0,0,26117,6661,1705,59,,,1,0
200957,20,22019,,1,1,1,1,40,0,1,1,1,0,0,29082,12013,1705,129,,,1,0
200962,20,22020,,1,1,1,1,40,0,1,1,1,75,375,31950,3605,1705,0,,,1,0
200963,20,22020,,1,1,1,1,40,0,1,1,1,75,375,32695,3565,1705,0,,,1,0
200964,20,22020,,1,1,1,1,40,0,1,1,1,75,375,31175,3605,1705,0,,,1,0
200965,20,22020,,1,1,1,1,40,0,1,1,1,75,375,30420,3605,1705,0,,,1,0
200966,20,22020,,1,1,1,1,40,0,1,1,1,75,375,34995,3605,1705,0,,,1,0
200967,20,22020,,1,1,1,1,40,0,1,1,1,75,375,35750,3605,1705,0,,,1,0
200968,20,22020,,1,1,1,1,40,0,1,1,1,75,375,34220,3605,1705,0,,,1,0
200969,20,22020,,1,1,1,1,40,0,1,1,1,75,375,33465,3565,1705,0,,,1,0
200970,20,22020,,1,1,1,1,40,0,1,1,1,75,375,36560,3605,1705,0,,,1,0
200971,20,22020,,1,1,1,1,40,0,1,1,1,75,375,37315,3605,1705,0,,,1,0
200972,20,22020,,1,1,1,1,40,0,1,1,1,75,350,31950,4345,1705,0,,,1,0
200973,20,22020,,1,1,1,1,40,0,1,1,1,75,330,32810,4200,1705,0,,,1,0
200974,20,22020,,1,1,1,1,40,0,1,1,1,75,375,31210,4365,1705,0,,,1,0
200975,20,22020,,1,1,1,1,40,0,1,1,1,75,375,34995,4370,1705,0,,,1,0
200976,20,22020,,1,1,1,1,40,0,1,1,1,75,375,35750,4370,1705,0,,,1,0
200977,20,22020,,1,1,1,1,40,0,1,1,1,75,375,34220,4370,1705,0,,,1,0
200978,20,22020,,1,1,1,1,40,0,1,1,1,75,350,33500,4300,1705,0,,,1,0
200979,20,22020,,1,1,1,1,40,0,1,1,1,75,330,36530,4240,1705,0,,,1,0
200980,20,22020,,1,1,1,1,40,0,1,1,1,75,375,37260,4360,1705,0,,,1,0
200981,20,22020,,1,1,1,1,40,0,1,1,1,75,375,31480,5065,1705,0,,,1,0
200982,20,22020,,1,1,1,1,40,0,1,1,1,75,375,31175,2835,1705,0,,,1,0
200983,20,22020,,1,1,1,1,40,0,1,1,1,75,375,34995,2835,1705,0,,,1,0
200984,20,22020,,1,1,1,1,40,0,1,1,1,75,375,35750,2835,1705,0,,,1,0
200985,20,22020,,1,1,1,1,40,0,1,1,1,75,375,34220,2835,1705,0,,,1,0
200986,20,22020,,1,1,1,1,40,0,1,1,1,75,375,33465,2835,1705,0,,,1,0
200987,20,22020,,1,1,1,1,40,0,1,1,1,75,375,36560,2835,1705,0,,,1,0
200988,20,22020,,1,1,1,1,40,0,1,1,1,75,375,37315,2835,1705,0,,,1,0
200989,20,22020,,1,1,1,1,40,0,1,1,1,0,0,32178,3153,1705,44,,,1,0
200990,20,22020,,1,1,1,1,40,0,1,1,1,75,375,29825,2835,1705,0,,,1,0
200991,20,22021,,1,1,1,1,40,0,1,1,1,75,375,29825,1795,1215,0,,,1,0
200992,20,22021,,1,1,1,1,40,0,1,1,1,75,375,30585,1795,1215,0,,,1,0
200993,20,22021,,1,1,1,1,40,0,1,1,1,75,375,31340,1795,1215,0,,,1,0
200994,20,22021,,1,1,1,1,40,0,1,1,1,75,375,32100,1795,1215,0,,,1,0
200995,20,22021,,1,1,1,1,40,0,1,1,1,75,375,32870,1795,1215,0,,,1,0
200996,20,22021,,1,1,1,1,40,0,1,1,1,75,375,33630,1795,1215,0,,,1,0
200997,20,22021,,1,1,1,1,40,0,1,1,1,75,375,34395,1795,1215,0,,,1,0
200998,20,22021,,1,1,1,1,40,0,1,1,1,75,375,35155,1795,1215,0,,,1,0
200999,20,22021,,1,1,1,1,40,0,1,1,1,75,375,35925,1795,1215,0,,,1,0
201000,20,22021,,1,1,1,1,40,0,1,1,1,75,375,29825,1025,1215,0,,,1,0
201001,20,22021,,1,1,1,1,40,0,1,1,1,75,375,30585,1025,1215,0,,,1,0
201002,20,22021,,1,1,1,1,40,0,1,1,1,75,330,31250,1075,1215,0,,,1,0
201003,20,22021,,1,1,1,1,40,0,1,1,1,75,375,32940,1035,1215,0,,,1,0
201004,20,22021,,1,1,1,1,40,0,1,1,1,75,350,33655,1040,1215,0,,,1,0
201005,20,22021,,1,1,1,1,40,0,1,1,1,75,375,34395,1025,1215,0,,,1,0
201006,20,22021,,1,1,1,1,40,0,1,1,1,75,375,35155,1025,1215,0,,,1,0
201007,20,22021,,1,1,1,1,40,0,1,1,1,75,375,35925,1025,1215,0,,,1,0
201008,20,22021,,1,1,1,1,40,0,1,1,1,75,350,29820,315,1215,0,,,1,0
201009,20,22021,,1,1,1,1,40,0,1,1,1,75,375,30585,255,1215,0,,,1,0
201010,20,22021,,1,1,1,1,40,0,1,1,1,75,375,31320,195,1215,0,,,1,0
201011,20,22021,,1,1,1,1,40,0,1,1,1,75,375,32085,190,1215,0,,,1,0
201012,20,22021,,1,1,1,1,40,0,1,1,1,75,350,32790,215,1215,0,,,1,0
201013,20,22021,,1,1,1,1,40,0,1,1,1,75,375,34395,255,1215,0,,,1,0
201014,20,22021,,1,1,1,1,40,0,1,1,1,75,375,35155,255,1215,0,,,1,0
201015,20,22021,,1,1,1,1,40,0,1,1,1,75,375,35925,255,1215,0,,,1,0
201016,20,22021,,1,1,1,1,40,0,1,1,1,75,375,30585,-545,1215,0,,,1,0
201017,20,22021,,1,1,1,1,40,0,1,1,1,75,375,31340,-545,1215,0,,,1,0
201018,20,22021,,1,1,1,1,40,0,1,1,1,75,375,32100,-545,1215,0,,,1,0
201019,20,22021,,1,1,1,1,40,0,1,1,1,75,375,32870,-545,1215,0,,,1,0
201020,20,22021,,1,1,1,1,40,0,1,1,1,75,330,33695,-650,1215,0,,,1,0
201021,20,22021,,1,1,1,1,40,0,1,1,1,75,375,34395,-545,1215,0,,,1,0
201022,20,22021,,1,1,1,1,40,0,1,1,1,75,375,35155,-545,1215,0,,,1,0
201023,20,22021,,1,1,1,1,40,0,1,1,1,0,0,35951,-416,1215,174,,,1,0
201024,20,22021,,1,1,1,1,40,0,1,1,1,75,375,32870,-1305,1215,0,,,1,0
201025,20,22021,,1,1,1,1,40,0,1,1,1,75,375,33630,-1305,1215,0,,,1,0
201026,20,22021,,1,1,1,1,40,0,1,1,1,75,375,34395,-1305,1215,0,,,1,0
201027,20,22021,,1,1,1,1,40,0,1,1,1,0,0,35155,-1305,1215,135,,,1,0
201028,20,22021,,1,1,1,1,40,0,1,1,1,0,0,32244,1169,1215,43,,,1,0
201029,20,22021,,1,1,1,1,40,0,1,1,1,0,0,29306,234,1215,100,,,1,0
201030,20,22021,,1,1,1,1,40,0,1,1,1,0,0,29241,534,1215,-79,,,1,0
201031,20,22021,,1,1,1,1,40,0,1,1,1,0,0,33146,-1946,1215,-178,,,1,0
201032,20,22021,,1,1,1,1,40,0,1,1,1,0,0,32839,-1958,1215,0,,,1,0
201033,20,22021,,1,1,1,1,40,0,1,1,1,0,0,34062,-1937,1215,94,,,1,0
201034,20,22021,,1,1,1,1,40,0,1,1,1,0,0,36630,1765,1215,89,,,1,0
201035,20,22021,,1,1,1,1,40,0,1,1,1,0,0,31469,-1262,1705,95,,,1,0
201036,20,22021,,1,1,1,1,40,0,1,1,1,75,375,30905,-1190,1215,0,,,1,0
201037,20,22021,,1,1,1,1,40,0,1,1,1,0,0,30711,-3215,1215,-133,,,1,0
201038,20,22021,,1,1,1,1,40,0,1,1,1,0,0,30503,-3441,1215,44,,,1,0
201039,20,22021,,1,1,1,1,40,0,1,1,1,0,0,29326,-3656,1215,73,,,1,0
201040,20,22021,,1,1,1,1,40,0,1,1,1,0,0,31316,-2062,1215,178,,,1,0
201041,20,22021,,1,1,1,1,40,0,1,1,1,0,0,36500,79,1215,89,,,1,0
201043,20,22022,,1,1,1,1,40,0,1,1,1,75,375,37330,1795,1215,0,,,1,0
201044,20,22022,,1,1,1,1,40,0,1,1,1,75,375,37330,1025,1215,0,,,1,0
201045,20,22022,,1,1,1,1,40,0,1,1,1,75,375,37330,255,1215,0,,,1,0
201046,20,22022,,1,1,1,1,40,0,1,1,1,75,375,38085,995,1215,0,,,1,0
201047,20,22022,,1,1,1,1,40,0,1,1,1,75,375,38080,255,1215,0,,,1,0
201048,20,22022,,1,1,1,1,40,0,1,1,1,75,375,37325,-450,1215,0,,,1,0
201049,20,22022,,1,1,1,1,40,0,1,1,1,75,375,38835,1025,1215,0,,,1,0
201050,20,22022,,1,1,1,1,40,0,1,1,1,75,375,38835,255,1215,0,,,1,0
201051,20,22022,,1,1,1,1,40,0,1,1,1,75,375,39585,1025,1215,0,,,1,0
201052,20,22022,,1,1,1,1,40,0,1,1,1,75,375,38835,-495,1215,0,,,1,0
201053,20,22022,,1,1,1,1,40,0,1,1,1,75,375,39585,-495,1215,0,,,1,0
201054,20,22022,,1,1,1,1,40,0,1,1,1,75,375,40325,1025,1215,0,,,1,0
201055,20,22022,,1,1,1,1,40,0,1,1,1,75,375,41105,900,1215,0,,,1,0
201056,20,22022,,1,1,1,1,40,0,1,1,1,75,375,40805,205,1215,0,,,1,0
201057,20,22022,,1,1,1,1,40,0,1,1,1,75,375,40325,-495,1215,0,,,1,0
201058,20,22022,,1,1,1,1,40,0,1,1,1,75,375,41075,-495,1215,0,,,1,0
201059,20,22022,,1,1,1,1,40,0,1,1,1,75,375,41820,1025,1215,0,,,1,0
201060,20,22022,,1,1,1,1,40,0,1,1,1,75,375,41575,285,1215,0,,,1,0
201061,20,22022,,1,1,1,1,40,0,1,1,1,75,375,42570,1025,1215,0,,,1,0
201062,20,22022,,1,1,1,1,40,0,1,1,1,75,375,42350,270,1215,0,,,1,0
201063,20,22022,,1,1,1,1,40,0,1,1,1,75,375,41820,-495,1215,0,,,1,0
201064,20,22022,,1,1,1,1,40,0,1,1,1,75,375,42570,-495,1215,0,,,1,0
201065,20,22022,,1,1,1,1,40,0,1,1,1,75,375,43320,1025,1215,0,,,1,0
201066,20,22022,,1,1,1,1,40,0,1,1,1,75,375,43125,250,1215,0,,,1,0
201067,20,22022,,1,1,1,1,40,0,1,1,1,75,375,43320,-495,1215,0,,,1,0
201068,20,22022,,1,1,1,1,40,0,1,1,1,75,330,44035,1015,1215,0,,,1,0
201069,20,22022,,1,1,1,1,40,0,1,1,1,75,375,43900,255,1215,0,,,1,0
201070,20,22022,,1,1,1,1,40,0,1,1,1,75,375,38835,-1255,1215,0,,,1,0
201071,20,22022,,1,1,1,1,40,0,1,1,1,75,375,39585,-1255,1215,0,,,1,0
201072,20,22022,,1,1,1,1,40,0,1,1,1,75,375,40325,-1255,1215,0,,,1,0
201073,20,22022,,1,1,1,1,40,0,1,1,1,75,330,41040,-1215,1215,0,,,1,0
201074,20,22022,,1,1,1,1,40,0,1,1,1,0,0,38981,-1940,1215,79,,,1,0
201075,20,22022,,1,1,1,1,40,0,1,1,1,0,0,40749,-1846,1215,124,,,1,0
201076,20,22022,,1,1,1,1,40,0,1,1,1,0,0,39711,-1966,1215,0,,,1,0
201077,20,22022,,1,1,1,1,40,0,1,1,1,0,0,40086,-1966,1215,178,,,1,0
201078,20,22022,,1,1,1,1,40,0,1,1,1,0,0,42023,-1137,1215,104,,,1,0
201079,20,22022,,1,1,1,1,40,0,1,1,1,0,0,43120,-1191,1215,-19,,,1,0
201080,20,22022,,1,1,1,1,40,0,1,1,1,0,0,43472,-1319,1215,159,,,1,0
201081,20,22022,,1,1,1,1,40,0,1,1,1,0,0,44110,-485,1215,-24,,,1,0
201086,20,22023,,1,1,1,1,40,0,1,1,1,75,375,50815,1275,2217,0,,,1,0
201087,20,22023,,1,1,1,1,40,0,1,1,1,75,375,51595,1275,2217,0,,,1,0
201088,20,22023,,1,1,1,1,40,0,1,1,1,75,350,52420,1220,2217,0,,,1,0
201089,20,22023,,1,1,1,1,40,0,1,1,1,75,375,50515,585,2217,0,,,1,0
201090,20,22023,,1,1,1,1,40,0,1,1,1,75,375,51260,590,2217,0,,,1,0
201091,20,22023,,1,1,1,1,40,0,1,1,1,75,375,52005,595,2217,0,,,1,0
201092,20,22023,,1,1,1,1,40,0,1,1,1,75,375,52750,575,2217,0,,,1,0
201093,20,22023,,1,1,1,1,40,0,1,1,1,75,375,50815,-125,2217,0,,,1,0
201094,20,22023,,1,1,1,1,40,0,1,1,1,75,375,51595,-125,2217,0,,,1,0
201095,20,22023,,1,1,1,1,40,0,1,1,1,75,375,52355,-125,2217,0,,,1,0
201096,20,22023,,1,1,1,1,40,0,1,1,1,75,375,51180,-795,2217,0,,,1,0
201097,20,22023,,1,1,1,1,40,0,1,1,1,75,375,51960,-795,2217,0,,,1,0
201098,20,22023,,1,1,1,1,40,0,1,1,1,75,375,52720,-795,2217,0,,,1,0
201099,20,22023,,1,1,1,1,40,0,1,1,1,0,0,53945,686,2217,-168,,,1,0
201100,20,22023,,1,1,1,1,40,0,1,1,1,75,375,53115,-125,2217,0,,,1,0
201101,20,22023,,1,1,1,1,40,0,1,1,1,75,375,53480,-795,2217,0,,,1,0
201102,20,22023,,1,1,1,1,40,0,1,1,1,75,375,53905,-125,2217,0,,,1,0
201103,20,22023,,1,1,1,1,40,0,1,1,1,75,375,53100,-1485,2217,0,,,1,0
201104,20,22023,,1,1,1,1,40,0,1,1,1,75,375,54260,-830,2217,0,,,1,0
201105,20,22023,,1,1,1,1,40,0,1,1,1,75,375,53880,-1520,2217,0,,,1,0
201106,20,22023,,1,1,1,1,40,0,1,1,1,75,375,54620,-1520,2217,0,,,1,0
201107,20,22023,,1,1,1,1,40,0,1,1,1,75,375,54240,-2210,2217,0,,,1,0
201108,20,22023,,1,1,1,1,40,0,1,1,1,75,375,55020,-2180,2217,0,,,1,0
201109,20,22023,,1,1,1,1,40,0,1,1,1,0,0,54702,-2974,2217,140,,,1,0
201110,20,22023,,1,1,1,1,40,0,1,1,1,75,375,53495,-2230,2217,0,,,1,0
201111,20,22023,,1,1,1,1,40,0,1,1,1,0,0,53718,-2938,2217,65,,,1,0
201112,20,22023,,1,1,1,1,40,0,1,1,1,75,375,55015,-820,2217,0,,,1,0
201113,20,22023,,1,1,1,1,40,0,1,1,1,75,375,54655,-125,2217,0,,,1,0
201114,20,22023,,1,1,1,1,40,0,1,1,1,0,0,51143,-1515,2217,54,,,1,0
201115,20,22023,,1,1,1,1,40,0,1,1,1,0,0,51745,-1509,2217,124,,,1,0
201116,20,22023,,1,1,1,1,40,0,1,1,1,0,0,53474,1055,2217,-78,,,1,0
201117,20,22024,,1,1,1,1,40,0,1,1,1,75,375,50815,3285,2217,0,,,1,0
201118,20,22024,,1,1,1,1,40,0,1,1,1,75,375,51595,3285,2217,0,,,1,0
201119,20,22024,,1,1,1,1,40,0,1,1,1,75,330,52490,3360,2217,0,,,1,0
201120,20,22024,,1,1,1,1,40,0,1,1,1,75,375,53150,3285,2217,0,,,1,0
201121,20,22024,,1,1,1,1,40,0,1,1,1,75,375,51210,3955,2217,0,,,1,0
201122,20,22024,,1,1,1,1,40,0,1,1,1,75,375,51970,3955,2217,0,,,1,0
201123,20,22024,,1,1,1,1,40,0,1,1,1,75,375,52760,3980,2217,0,,,1,0
201124,20,22024,,1,1,1,1,40,0,1,1,1,75,350,50860,4670,2217,0,,,1,0
201125,20,22024,,1,1,1,1,40,0,1,1,1,75,375,51600,4630,2217,0,,,1,0
201126,20,22024,,1,1,1,1,40,0,1,1,1,75,375,52370,4630,2217,0,,,1,0
201127,20,22024,,1,1,1,1,40,0,1,1,1,75,375,51245,5295,2217,0,,,1,0
201128,20,22024,,1,1,1,1,40,0,1,1,1,75,375,52005,5295,2217,0,,,1,0
201129,20,22024,,1,1,1,1,40,0,1,1,1,75,375,52775,5295,2217,0,,,1,0
201130,20,22024,,1,1,1,1,40,0,1,1,1,75,375,51660,5955,2217,0,,,1,0
201131,20,22024,,1,1,1,1,40,0,1,1,1,75,350,52400,5900,2217,0,,,1,0
201132,20,22024,,1,1,1,1,40,0,1,1,1,75,375,53190,5955,2217,0,,,1,0
201133,20,22024,,1,1,1,1,40,0,1,1,1,0,0,53776,3795,2217,54,,,1,0
201134,20,22024,,1,1,1,1,40,0,1,1,1,75,375,53140,4630,2217,0,,,1,0
201135,20,22024,,1,1,1,1,40,0,1,1,1,75,375,53545,5295,2217,0,,,1,0
201136,20,22024,,1,1,1,1,40,0,1,1,1,75,375,53900,4630,2217,0,,,1,0
201137,20,22024,,1,1,1,1,40,0,1,1,1,75,375,54305,5295,2217,0,,,1,0
201138,20,22024,,1,1,1,1,40,0,1,1,1,75,375,54685,4630,2217,0,,,1,0
201139,20,22024,,1,1,1,1,40,0,1,1,1,75,375,55090,5295,2217,0,,,1,0
201140,20,22024,,1,1,1,1,40,0,1,1,1,75,375,53940,5975,2217,0,,,1,0
201141,20,22024,,1,1,1,1,40,0,1,1,1,75,375,54730,5975,2217,0,,,1,0
201142,20,22024,,1,1,1,1,40,0,1,1,1,75,375,54315,6635,2217,0,,,1,0
201143,20,22024,,1,1,1,1,40,0,1,1,1,75,375,55100,6635,2217,0,,,1,0
201144,20,22024,,1,1,1,1,40,0,1,1,1,75,375,53550,6635,2217,0,,,1,0
201145,20,22024,,1,1,1,1,40,0,1,1,1,75,375,53940,7350,2217,0,,,1,0
201146,20,22024,,1,1,1,1,40,0,1,1,1,75,375,54730,7350,2217,0,,,1,0
201147,20,22024,,1,1,1,1,40,0,1,1,1,0,0,54555,8295,2217,89,,,1,0
201148,20,22024,,1,1,1,1,40,0,1,1,1,0,0,53237,7596,2217,-39,,,1,0
201149,20,22024,,1,1,1,1,40,0,1,1,1,0,0,51926,6520,2217,128,,,1,0
201150,20,22025,,1,1,1,1,40,0,1,1,1,75,375,56010,-1520,2217,0,,,1,0
201151,20,22025,,1,1,1,1,40,0,1,1,1,75,375,56410,-2180,2217,0,,,1,0
201152,20,22025,,1,1,1,1,40,0,1,1,1,75,375,56405,-820,2217,0,,,1,0
201153,20,22025,,1,1,1,1,40,0,1,1,1,75,375,56790,-1520,2217,0,,,1,0
201154,20,22025,,1,1,1,1,40,0,1,1,1,75,375,57190,-2180,2217,0,,,1,0
201155,20,22025,,1,1,1,1,40,0,1,1,1,75,375,57185,-820,2217,0,,,1,0
201156,20,22025,,1,1,1,1,40,0,1,1,1,75,375,57595,-1520,2217,0,,,1,0
201157,20,22025,,1,1,1,1,40,0,1,1,1,75,375,57995,-2180,2217,0,,,1,0
201158,20,22025,,1,1,1,1,40,0,1,1,1,75,375,57990,-820,2217,0,,,1,0
201159,20,22025,,1,1,1,1,40,0,1,1,1,75,375,56780,-2835,2217,0,,,1,0
201160,20,22025,,1,1,1,1,40,0,1,1,1,0,0,57465,-2921,2217,-65,,,1,0
201161,20,22025,,1,1,1,1,40,0,1,1,1,75,375,56025,-135,2217,0,,,1,0
201162,20,22025,,1,1,1,1,40,0,1,1,1,75,375,56805,-135,2217,0,,,1,0
201163,20,22025,,1,1,1,1,40,0,1,1,1,75,375,57610,-135,2217,0,,,1,0
201164,20,22025,,1,1,1,1,40,0,1,1,1,75,350,57355,560,2217,0,,,1,0
201165,20,22025,,1,1,1,1,40,0,1,1,1,75,375,58005,525,2217,0,,,1,0
201166,20,22025,,1,1,1,1,40,0,1,1,1,75,375,58810,525,2217,0,,,1,0
201167,20,22025,,1,1,1,1,40,0,1,1,1,75,375,58430,-135,2217,0,,,1,0
201168,20,22025,,1,1,1,1,40,0,1,1,1,75,375,59210,-135,2217,0,,,1,0
201169,20,22025,,1,1,1,1,40,0,1,1,1,75,375,60015,-135,2217,0,,,1,0
201170,20,22025,,1,1,1,1,40,0,1,1,1,75,375,58430,1190,2217,0,,,1,0
201171,20,22025,,1,1,1,1,40,0,1,1,1,75,350,59200,1155,2217,0,,,1,0
201172,20,22025,,1,1,1,1,40,0,1,1,1,75,350,59955,1160,2217,0,,,1,0
201173,20,22025,,1,1,1,1,40,0,1,1,1,75,375,58795,-820,2217,0,,,1,0
201174,20,22025,,1,1,1,1,40,0,1,1,1,75,375,58340,-1490,2217,0,,,1,0
201175,20,22025,,1,1,1,1,40,0,1,1,1,75,375,59605,525,2217,0,,,1,0
201176,20,22025,,1,1,1,1,40,0,1,1,1,75,375,60410,525,2217,0,,,1,0
201177,20,22025,,1,1,1,1,40,0,1,1,1,75,330,57795,1155,2217,0,,,1,0
201178,20,22025,,1,1,1,1,40,0,1,1,1,75,350,60765,1165,2217,0,,,1,0
201179,20,22025,,1,1,1,1,40,0,1,1,1,0,0,60172,-716,2217,149,,,1,0
201180,20,22025,,1,1,1,1,40,0,1,1,1,0,0,58746,-2123,2217,-139,,,1,0
201181,20,22025,,1,1,1,1,40,0,1,1,1,0,0,58508,-2322,2217,39,,,1,0
201183,20,22026,,1,1,1,1,40,0,1,1,1,75,350,58675,3480,2217,0,,,1,0
201184,20,22026,,1,1,1,1,40,0,1,1,1,75,350,59425,3550,2217,0,,,1,0
201185,20,22026,,1,1,1,1,40,0,1,1,1,75,375,60185,3450,2217,0,,,1,0
201186,20,22026,,1,1,1,1,40,0,1,1,1,75,375,60955,3450,2217,0,,,1,0
201187,20,22026,,1,1,1,1,40,0,1,1,1,75,375,59000,4120,2217,0,,,1,0
