Id,PreQuestId,TaskId,NameKey,SpotInfoId,TargetSpotInfoId,Type,RequirePlayerLevel,TaskNameKey,DialogOnly,MiniDialogId,StartNpcSpawnInfoId,StartNpcSpotInfoId,QuestNpcPortrait,QuestNpcNameKey,QuestNpcDialogKey,FinishNpcSpawnInfoId,FinishNpcSpotInfoId,QuestNpcPortrait2,QuestNpcName2Key,QuestNpcDialog2Key,LimitTime,NeverDie,TaskRunInInstance,RemainInstanceWorldEndTask,TaskType,TaskParam,TaskStartPosX,TaskStartPosY,TaskPerformancePosX,TaskPerformancePosY,TaskPerformanceRadius,QuestInitParam,TaskActionConditionType1,TaskActionConditionParam1,TaskActionType1,TaskActionParam1,TaskActionConditionType2,TaskActionConditionParam2,TaskActionType2,TaskActionParam2,TaskActionConditionType3,TaskActionConditionParam3,TaskActionType3,TaskActionParam3,RewardExp,RewardAdena,RewardParam1,RewardCount1,RewardParam2,RewardCount2,RewardParam3,RewardCount3,QuestBGM,BGMFinish,BGMRemain,StartNpcId,FinishNpcId,VisitNpcId,SortId,TaskContentType,UnableAutoType,Portrait1DirectoryType,FlipPortrait1,Portrait2DirectoryType,FlipPortrait2,ClassTransfer
,,5,9900200550401,210215,210215,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200550405,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50405,,,,0,,0,
,,6,9900200550401,210215,210215,ClassTransfer,,9910200550108,0,,,,Magician_Master,9920200550108,9930200550406,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50406,,,,0,,0,
,,7,9900200550401,210215,210215,ClassTransfer,,9910200550208,0,,,,,0,0,,,,0,0,,0,1,1,ControlGadget,"""gadgetGroupId"" : 21021502,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""이동 마법석"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",1470,1970,1470,1970,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 21021502,
""visible"" : ""true""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 21021502,
""visible"" : ""false""",,,,,,,,,,,,,,,,,,,50407,,,,0,,0,
,,8,9900200550401,210215,210215,ClassTransfer,,9910200550408,0,,,,,0,0,,,,0,0,,0,1,1,Teleport,"""worldInfoId"" : 210225,
""pos"" : ""22820, 61824""",22820,61824,22820,61824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50408,,,,0,,0,
,,9,9900200550401,2102253,2102253,ClassTransfer,,9910200550409,0,2251,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""4471,4472,4473,4478,4484,4485,4486,4489,4490"",
""targetName"":""황무지의 몬스터 처치"",
""totalCount"":100,
""probability"":5000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",27390,71676,27390,71676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50409,,,,0,,0,
,,10,9900200550401,2102253,2102253,ClassTransfer,,9910200550410,0,2252,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"" : ""22820, 61824""",22820,61824,22820,61824,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 21022006,
""visible"" : ""true""",,,,,,,,,,,,,,,,,,,,,,,50410,,,,0,,0,
,,11,9900200550401,210215,210215,ClassTransfer,,9910200550105,0,,,,,0,0,,,,0,0,,0,0,0,Teleport,"""worldInfoId"" : 210215,
""pos"" : ""1660, 1720""",1660,1720,1660,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50411,,,,0,,0,
,,12,9900200550401,210215,210215,ClassTransfer,,9910200510501,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210215001",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50412,,,,0,,0,
,,13,9900200550401,210215,210215,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200550413,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50413,,,,0,,0,
2006505,2006504,1,9900200550501,210215,210215,ClassTransfer,262,9910200550301,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210215002",1340,1710,1340,1710,,,QuestTaskStarted,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210215001,210215002,210216001,210216002"",
""visible"":""true""}",,,,,,,,,75800,10000,490097,5,400001,500,0,0,,,,,,,50501,,,,0,,0,
,,2,9900200550501,210215,210215,ClassTransfer,,9910200550302,0,,,,Magician_Master,9920200550108,9930200550502,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50502,,,,0,,0,
,,3,9900200550501,210215,210215,ClassTransfer,,9910200550503,0,2253,,,,0,0,,,,0,0,,0,1,1,MonsterWave,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""2021021501""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,8,,1,,,,50503,,,,0,,0,
,,4,9900200550501,210215,210215,ClassTransfer,,9910200550301,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210215002",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,50504,,,,0,,0,
,,5,9900200550501,210215,210215,ClassTransfer,,9910200550302,0,,,,Magician_Master,9920200550108,9930200550505,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50505,,,,0,,0,
,,6,9900200550501,210215,210215,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200550506,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50506,,,,0,,0,
,,7,9900200550501,210215,210215,ClassTransfer,,9910200550507,0,,,,,0,0,,,,0,0,,0,1,1,VisitPlace,"""destPos"" : ""520, 520""",520,520,520,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50507,,,,0,,0,
,,8,9900200550501,210216,210216,ClassTransfer,,9910200550507,0,,,,,0,0,,,,0,0,,0,1,1,Teleport,"""worldInfoId"" : 210216,
""pos"" : ""1660, 1720""",1660,1720,1660,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50508,,,,0,,0,
,,9,9900200550501,210216,210216,ClassTransfer,,9910200550507,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210216002",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50509,,,,0,,0,
2006506,2006505,1,9900200550601,210216,210216,ClassTransfer,262,9910200550107,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210216002",1340,1710,1340,1710,,,QuestTaskStarted,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210217001,210217002,210216001,210216002"",
""visible"":""true""}",,,,,,,,,75800,10000,481104,1,0,0,0,0,,,,,,,50601,,,,0,,0,
,,2,9900200550601,210216,210216,ClassTransfer,,9910200550108,0,,,,Magician_Master,9920200550108,9930200550602,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50602,,,,0,,0,
,,3,9900200550601,210216,210216,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200550603,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50603,,,,0,,0,
,,4,9900200550601,210216,210216,ClassTransfer,,9910200550108,0,,,,Magician_Master,9920200550108,9930200550604,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50604,,,,0,,0,
,,5,9900200550601,210216,210216,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200550605,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50605,,,,0,,0,
,,6,9900200550601,210216,210216,ClassTransfer,,9910200550108,0,,,,Magician_Master,9920200550108,9930200550606,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50606,,,,0,,0,
,,7,9900200550601,210216,210216,ClassTransfer,,9910200550208,0,,,,,0,0,,,,0,0,,0,1,1,ControlGadget,"""gadgetGroupId"" : 21021602,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""이동 마법석"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",1340,1710,1340,1710,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 21021602,
""visible"" : ""true""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 21021602,
""visible"" : ""false""",,,,,,,,,,,,,,,,,,,50607,,,,0,,0,
,,8,9900200550601,210216,210216,ClassTransfer,,9910200550608,0,,,,,0,0,,,,0,0,,0,1,1,Teleport,"""worldInfoId"" : 210223,
""pos"" : ""-39650,-350""",-39650,-350,-39650,-350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50608,,,,0,,0,
,,9,9900200550601,2102234,2102234,ClassTransfer,,9910200550609,0,2254,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""4414,4415,4416,4417,4418,4419,4420,4422,4423,4424,4425,4426,4428,4429,4430,4431,4432,4433,4434,4435,4436,4437,4438,4439,4440,4441,4442,4443,4444,4445,4446,4447,4448,4449,4450"",
""targetName"":""죽음의 연도 몬스터 처치"",
""totalCount"":30,
""probability"":1000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-32330,-3830,-32330,-3830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50609,,,,0,,0,
,,10,9900200550601,2102234,2102234,ClassTransfer,,9910200550410,0,2255,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"" : ""-39650,-350""",-39650,-350,-39650,-350,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 21022007,
""visible"" : ""true""",,,,,,,,,,,,,,,,,,,,,,,50610,,,,0,,0,
,,11,9900200550601,210216,210216,ClassTransfer,,9910200550105,0,,,,,0,0,,,,0,0,,0,0,0,Teleport,"""worldInfoId"" : 210216,
""pos"" : ""1660, 1720""",1660,1720,1660,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50611,,,,0,,0,
,,12,9900200550601,210216,210216,ClassTransfer,,9910200510501,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210216001",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50612,,,,0,,0,
,,13,9900200550601,210216,210216,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200550613,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50613,,,,0,,0,
2006507,2006506,1,9900200550701,210216,210216,ClassTransfer,262,9910200550301,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210216002",1340,1710,1340,1710,,,QuestTaskStarted,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210217001,210217002,210216001,210216002"",
""visible"":""true""}",,,,,,,,,75800,10000,490097,5,440012,5,0,0,,,,,,,50701,,,,0,,0,
,,2,9900200550701,210216,210216,ClassTransfer,,9910200550302,0,,,,Magician_Master,9920200550108,9930200550702,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50702,,,,0,,0,
,,3,9900200550701,210216,210216,ClassTransfer,,9910200550703,0,2256,,,,0,0,,,,0,0,,0,1,1,MonsterWave,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""2021021601""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,8,,1,,,,50703,,,,0,,0,
,,4,9900200550701,210216,210216,ClassTransfer,,9910200550301,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210216002",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,50704,,,,0,,0,
,,5,9900200550701,210216,210216,ClassTransfer,,9910200550302,0,,,,Magician_Master,9920200550108,9930200550705,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50705,,,,0,,0,
,,6,9900200550701,210216,210216,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200550706,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50706,,,,0,,0,
,,7,9900200550701,210216,210216,ClassTransfer,,9910200550707,0,,,,,0,0,,,,0,0,,0,1,1,VisitPlace,"""destPos"" : ""520, 520""",520,520,520,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50707,,,,0,,0,
,,8,9900200550701,210217,210217,ClassTransfer,,9910200550707,0,,,,,0,0,,,,0,0,,0,1,1,Teleport,"""worldInfoId"" : 210217,
""pos"" : ""1660, 1720""",1660,1720,1660,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50708,,,,0,,0,
,,9,9900200550701,210217,210217,ClassTransfer,,9910200550707,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210217002",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50709,,,,0,,0,
2006508,2006507,1,9900200550801,210217,210217,ClassTransfer,262,9910200550107,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210217002",1340,1710,1340,1710,,,QuestTaskStarted,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210217001,210217002,210218001,210218002"",
""visible"":""true""}",,,,,,,,,75800,10000,10911202,3,0,0,0,0,,,,,,,50801,,,,0,,0,
,,2,9900200550801,210217,210217,ClassTransfer,,9910200550108,0,,,,Magician_Master,9920200550108,9930200550802,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50802,,,,0,,0,
,,3,9900200550801,210217,210217,ClassTransfer,,9910200550208,0,,,,,0,0,,,,0,0,,0,1,1,ControlGadget,"""gadgetGroupId"" : 21021702,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""이동 마법석"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",1470,1970,1470,1970,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 21021702,
""visible"" : ""true""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 21021702,
""visible"" : ""false""",,,,,,,,,,,,,,,,,,,50803,,,,0,,0,
,,4,9900200550801,210217,210217,ClassTransfer,,9910200550209,0,,,,,0,0,,,,0,0,,0,1,1,Teleport,"""worldInfoId"" : 11,
""pos"" : ""-7192, -25290""",-7192,-25290,-7192,-25290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50804,,,,0,,0,
,,5,9900200550801,1197,1197,ClassTransfer,,9910200550805,0,2257,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""31008,31009,31010"",
""targetName"":""비밀의 숲 하층"",
""totalCount"":15,
""probability"":1000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-7192,-25290,-7192,-25290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50805,,,,0,,0,
,,6,9900200550801,1197,1197,ClassTransfer,,9910200550211,0,,,,Cronos,9920200531117,9930200550806,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-7192,-25290,-7192,-25290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50806,,,,0,,0,
,,7,9900200550801,210217,210217,ClassTransfer,,9910200510501,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210217001",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50807,,,,0,,0,
,,8,9900200550801,210217,210217,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200550808,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50808,,,,0,,0,
2006509,2006508,1,9900200550901,210217,210217,ClassTransfer,262,9910200550301,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210217002",1340,1710,1340,1710,,,QuestTaskStarted,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210217001,210217002,210218001,210218002"",
""visible"":""true""}",,,,,,,,,75800,10000,510000,70,400001,500,0,0,,,,,,,50901,,,,0,,0,
,,2,9900200550901,210217,210217,ClassTransfer,,9910200550302,0,,,,Magician_Master,9920200550108,9930200550902,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50902,,,,0,,0,
,,3,9900200550901,210217,210217,ClassTransfer,,9910200550903,0,2258,,,,0,0,,,,0,0,,0,1,1,MonsterWave,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""2021021701""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,8,,1,,,,50903,,,,0,,0,
,,4,9900200550901,210217,210217,ClassTransfer,,9910200550301,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210217002",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,50904,,,,0,,0,
,,5,9900200550901,210217,210217,ClassTransfer,,9910200550302,0,,,,Magician_Master,9920200550108,9930200550905,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50905,,,,0,,0,
,,6,9900200550901,210217,210217,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200550906,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50906,,,,0,,0,
,,7,9900200550901,210217,210217,ClassTransfer,,9910200550907,0,,,,,0,0,,,,0,0,,0,1,1,VisitPlace,"""destPos"" : ""520, 520""",520,520,520,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50907,,,,0,,0,
,,8,9900200550901,210218,210218,ClassTransfer,,9910200550907,0,,,,,0,0,,,,0,0,,0,1,1,Teleport,"""worldInfoId"" : 210218,
""pos"" : ""1660, 1720""",1660,1720,1660,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50908,,,,0,,0,
,,9,9900200550901,210218,210218,ClassTransfer,,9910200550907,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210218002",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50909,,,,0,,0,
2006510,2006509,1,9900200551001,210218,210218,ClassTransfer,262,9910200550107,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210218002",1340,1710,1340,1710,,,QuestTaskStarted,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210219001,210219002,210218001,210218002"",
""visible"":""true""}",,,,,,,,,75800,10000,911019,3,0,0,0,0,,,,,,,51001,,,,0,,0,
,,2,9900200551001,210218,210218,ClassTransfer,,9910200550108,0,,,,Magician_Master,9920200550108,9930200551002,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51002,,,,0,,0,
,,3,9900200551001,210218,210218,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200551003,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51003,,,,0,,0,
,,4,9900200551001,210218,210218,ClassTransfer,,9910200550108,0,,,,Magician_Master,9920200550108,9930200551004,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51004,,,,0,,0,
,,5,9900200551001,210218,210218,ClassTransfer,,9910200550208,0,,,,,0,0,,,,0,0,,0,1,1,ControlGadget,"""gadgetGroupId"" : 21021802,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""이동 마법석"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",1470,1970,1470,1970,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 21021802,
""visible"" : ""true""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 21021802,
""visible"" : ""false""",,,,,,,,,,,,,,,,,,,51005,,,,0,,0,
,,6,9900200551001,210218,210218,ClassTransfer,,9910200550209,0,,,,,0,0,,,,0,0,,0,1,1,Teleport,"""worldInfoId"" : 11,
""pos"" : ""-7192, -25290""",-7192,-25290,-7192,-25290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51006,,,,0,,0,
,,7,9900200551001,1197,1197,ClassTransfer,,9910200551007,0,,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""31091,31092,31093"",
""targetName"":""비밀의 숲(하층)(네임드 처치)"",
""totalCount"":2,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-7192,-25290,-7192,-25290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51007,,,,0,,0,
,,8,9900200551001,1197,1197,ClassTransfer,,9910200550211,0,,,,Cronos,9920200531117,9930200551008,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-7192,-25290,-7192,-25290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51008,,,,0,,0,
,,9,9900200551001,210218,210218,ClassTransfer,,9910200510501,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210218001",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51009,,,,0,,0,
,,10,9900200551001,210218,210218,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200551010,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51010,,,,0,,0,
2006511,2006510,1,9900200551101,210218,210218,ClassTransfer,262,9910200550107,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210218002",1340,1710,1340,1710,,,QuestTaskStarted,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210219001,210219002,210218001,210218002"",
""visible"":""true""}",,,,,,,,,75800,10000,490097,5,440002,5,0,0,,,,,,,51101,,,,0,,0,
,,2,9900200551101,210218,210218,ClassTransfer,,9910200550108,0,,,,Magician_Master,9920200550108,9930200551102,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51102,,,,0,,0,
,,3,9900200551101,210218,210218,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200551103,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51103,,,,0,,0,
,,4,9900200551101,210218,210218,ClassTransfer,,9910200550108,0,,,,Magician_Master,9920200550108,9930200551104,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51104,,,,0,,0,
,,5,9900200551101,210218,210218,ClassTransfer,,9910200550108,0,,,,Fernel,9930000101601,9930200551105,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51105,,,,0,,0,
,,6,9900200551101,210218,210218,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200551106,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51106,,,,0,,0,
,,7,9900200551101,210218,210218,ClassTransfer,,9910200551107,0,2259,,,,0,0,,,,0,0,,0,1,1,MonsterWave,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""2021021801""",1340,1710,1340,1710,,,NpcDied,"""npcInfoId"" : 245013",CompleteCurTask,"""questType"" : ""ClassTransfer""",,,,,,,,,,,,,,,,,8,,1,,,,51107,,,,0,,0,
,,8,9900200551101,210218,210218,ClassTransfer,,9910200550107,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210218002",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,51108,,,,0,,0,
,,9,9900200551101,210218,210218,ClassTransfer,,9910200550108,0,,,,Magician_Master,9920200550108,9930200551109,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51109,,,,0,,0,
,,10,9900200551101,210218,210218,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200551110,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51110,,,,0,,0,
,,11,9900200551101,210218,210218,ClassTransfer,,9910200551111,0,,,,,0,0,,,,0,0,,0,1,1,VisitPlace,"""destPos"" : ""520, 520""",520,520,520,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51111,,,,0,,0,
,,12,9900200551101,210219,210219,ClassTransfer,,9910200551111,0,,,,,0,0,,,,0,0,,0,1,1,Teleport,"""worldInfoId"" : 210219,
""pos"" : ""1660, 1720""",1660,1720,1660,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51112,,,,0,,0,
,,13,9900200551101,210219,210219,ClassTransfer,,9910200551111,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210219002",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51113,,,,0,,0,
2006512,2006511,1,9900200551201,210219,210219,ClassTransfer,262,9910200550107,0,,,,,0,0,,,,0,0,,0,1,1,VisitNpc,"""npcSpawnInfoId"" : 210219002",1340,1710,1340,1710,,,QuestTaskStarted,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210219001,210219002,210220001,210220002"",
""visible"":""true""}",,,,,,,,,75800,10000,481104,1,0,0,0,0,,,,,,,51201,,,,0,,0,
,,2,9900200551201,210219,210219,ClassTransfer,,9910200550108,0,,,,Magician_Master,9920200550108,9930200551202,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",1340,1710,1340,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51202,,,,0,,0,
