# monster_name_map.tsv - auto-generated by extract_monster_names.py
# schema: 7 / 1774530945
# source: Data/Balance/MonsterVarieties.datc64 in Folders/data/6D/balance.datc64
# generated: 2026-03-30T14:30:01Z
metadata/monsters/vaalmonsters/zealots/vaalflayedknifestickfireultimatium	Chaos Zealot
metadata/monsters/vaalmonsters/zealots/vaalflayedknifesticklightning__ultimatium	Chaos Zealot
metadata/monsters/vaalmonsters/zealots/vaalflayedknifesticklightningstrongbox	Chaos Zealot
metadata/monsters/vaalmonsters/zealots/vaalflayedspearbloodstrongbox	Chaos Zealot
metadata/monsters/vaalmonsters/zealots/vaalflayedspearbloodultimatium	Chaos Zealot
metadata/monsters/vaalmonsters/zealots/vaalflayedspearchaosstrongbox	Chaos Zealot
metadata/monsters/vaalmonsters/zealots/vaalflayedspearchaosultimatium	Chaos Zealot
metadata/monsters/vaalmonsters/zealots/vaalflayedspearcoldstrongbox	Chaos Zealot
metadata/monsters/vaalmonsters/zealots/vaalflayedspearcoldultimatium	Chaos Zealot
metadata/monsters/vaalmonsters/zealots/vaalflayedspearfirestrongbox	Chaos Zealot
metadata/monsters/vaalmonsters/zealots/vaalflayedspearfireultimatium	Chaos Zealot
metadata/monsters/vaalmonsters/zealots/vaalflayedspearlightningstrongbox	Chaos Zealot
metadata/monsters/vaalmonsters/zealots/vaalflayedspearlightningultimatium_	Chaos Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggersbannerpatrol	Bannerbearing Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggersbannerpatrolspectre	Bannerbearing Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggersbannersacrifice	Bannerbearing Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggersblood	Blood Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggersbloodbloodied	Blood Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggersbloodexpedition	Blood Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggersbloodutzaalintro	Blood Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggerschaos	Chaotic Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggerschaosbloodied	Chaotic Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggerschaospatrol	Chaotic Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggerscold_	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggerscoldbloodied	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggerscoldexpedition	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggerscoldpatrol	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggerscoldsacrifice	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggerscoldsacrificepray	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggerscoldsacrificeworship	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggersfire	Fiery Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggersfirebloodied	Fiery Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggerslightning	Powered Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotdaggerslightningbloodied	Powered Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifestickblood	Blood Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifestickbloodbloodied	Blood Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifestickbloodexpedition	Blood Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifestickchaos	Chaotic Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifestickchaosbloodied	Chaotic Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifestickchaospatrol	Chaotic Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifestickcold	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifestickcoldbloodied	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifestickcoldexpedition	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifestickcoldpatrol	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifestickcoldsacrifice	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifestickfire	Fiery Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifestickfirebloodied	Fiery Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifesticklightning__	Powered Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotknifesticklightningbloodied	Powered Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearblood	Blood Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearbloodbloodied	Blood Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearbloodexpedition	Blood Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearchaos	Chaotic Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearchaosbloodied	Chaotic Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearchaospatrol	Chaotic Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearcold	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearcoldbloodied	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearcoldexpedition	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearcoldpatrol	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearcoldsacrifice	Gelid Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearfire	Fiery Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearfirebloodied	Fiery Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearlightning	Powered Zealot
metadata/monsters/vaalmonsters/zealots/vaalzealotspearlightningbloodied	Powered Zealot
metadata/monsters/vaalsavage/bonewall/savagebonewall	Bone Wall
metadata/monsters/vaalsavage/cannibaltribedagger	Orok Throatcutter
metadata/monsters/vaalsavage/cannibaltribegiantlandmarknamed	Garkam, Ranbu's Maul
metadata/monsters/vaalsavage/cannibaltribeshaman	Orok Shaman
metadata/monsters/vaalsavage/cannibaltribeshamanlandmarknamed	Ranbu the Pale Shaman
metadata/monsters/vaalsavage/cannibaltribespearmelee	Orok Fleshstabber
metadata/monsters/vaalsavage/cannibaltribespearthrower	Orok Hunter
metadata/monsters/vaalsavage/savageeffigy	Savage Effigy
metadata/monsters/vaalsavage/savageeffigy04	Savage Effigy
metadata/monsters/vaalsavage/vaalsavagebeastmaster	Azak Mongrelmaster
metadata/monsters/vaalsavage/vaalsavagebrute	Azak Brute
metadata/monsters/vaalsavage/vaalsavagedagger_	Azak Throatcutter
metadata/monsters/vaalsavage/vaalsavagedelinquent	Azak Fledgling
metadata/monsters/vaalsavage/vaalsavagegiant	Azak Mauler
metadata/monsters/vaalsavage/vaalsavageshaman	Azak Shaman
metadata/monsters/vaalsavage/vaalsavageshamanlandmarknamed	Narag of the Vile Word
metadata/monsters/vaalsavage/vaalsavageshamanwaterways	Azak Shaman
metadata/monsters/vaalsavage/vaalsavagespearmelee	Azak Fleshstabber
metadata/monsters/vaalsavage/vaalsavagespearthrower_	Azak Spearthrower
metadata/monsters/vaalsavage/vaalsavagestalker	Azak Stalker
metadata/monsters/vaalsavage/vaalsavagetorchbearer	Azak Torchbearer
metadata/monsters/vaalsunworshipper/sunworshipperbossblackhole	Daemon
metadata/monsters/vaalsunworshipper/sunworshipperbosssunwall	Daemon
metadata/monsters/vaalsunworshipper/vaalsunworshipperboss	Ketzuli, High Priest of the Sun
metadata/monsters/vaalsunworshipper/vaalsunworshippermap	Tonqui, Seer of the Sun
metadata/monsters/vaalsunworshipper/vaalsunworshipperstandalone	Tonqui, Seer of the Sun
metadata/monsters/vasemonster/vasemonster_	Urnwalker
metadata/monsters/vasemonster/vasemonstersanctumtrial	Urnwalker
metadata/monsters/vasemonster/vasemonstersanctumtrialtime	Urnwalker
metadata/monsters/vasemonster/vasemonsterspectre	Urnwalker
metadata/monsters/volatilecore/volatiledeadcore	Volatile Core
metadata/monsters/volatilecore/volatiledeadcoredarkwood_	Volatile Core
metadata/monsters/volatilecore/volatiledeadcorestygian	Volatile Core
metadata/monsters/volatilecore/volatiledeadcorevoid	Volatile Core
metadata/monsters/voodooking/critters/explosivetoad	Explosive Toad
metadata/monsters/voodooking/voodookingboss2	The King in the Mists
metadata/monsters/voodooking/voodookingboss2map	The King in the Mists
metadata/monsters/voodooking/voodookingboss2ritualpillar	Mystic Fetish
metadata/monsters/voodooking/voodookingboss3	The King in the Mists
metadata/monsters/voodooking/voodookingboss3map	The King in the Mists
metadata/monsters/voodooking/voodookingboss3standalone	The King in the Mists
metadata/monsters/voodooking/voodookingdeatheffigy	Affliction Totem
metadata/monsters/vultureregurgitator/vultureregurgitator_	Regurgitating Vulture
metadata/monsters/vulturezombie/grimdropgrappleclawcold	Mugin, Frost Bringer
metadata/monsters/vulturezombie/grimdropgrappleclawlightning	Hunin, Storm Caller
metadata/monsters/vulturezombie/vulturedemon	Vile Vulture
metadata/monsters/vulturezombie/vulturedemonspectre	Vile Vulture
metadata/monsters/vulturezombie/vulturedemonwall	Vile Vulture
metadata/monsters/werecat/tigerchimeral	Prowling Chimeral
metadata/monsters/werewolves/werewolfmoonclan1	Voracious Werewolf
metadata/monsters/werewolves/werewolfmoonclanhuntinggrounds	Voracious Werewolf
metadata/monsters/werewolves/werewolfpack1	Pack Werewolf
metadata/monsters/werewolves/werewolfpackhuntinggrounds	Pack Werewolf
metadata/monsters/werewolves/werewolfpackstrongbox_	Pack Werewolf
metadata/monsters/werewolves/werewolfprowler1	Werewolf Prowler
metadata/monsters/werewolves/werewolfprowlerred1	Tendril Prowler
metadata/monsters/werewolves/werewolfprowlerstrongbox	Werewolf Prowler
metadata/monsters/wifemonster/vampirequeenbonewall	Bone Wall
metadata/monsters/wifemonster/vampirequeenboss	Lady Elswyth
metadata/monsters/wifemonster/vampirequeenbossmap_	Avelyne, the Withered Rose
metadata/monsters/wifemonster/vampirequeenbossstandalone	Lady Elswyth
metadata/monsters/wifemonster/wifemonster	Asinia, the Praetor's Consort
metadata/monsters/wifemonster/wifemonsterapparition_	Asinia, the Praetor's Consort
metadata/monsters/wifemonster/wifemonsterbonewall	Bone Wall
metadata/monsters/wifemonster/wifemonstermap_	Saphira, The Dread Consort
metadata/monsters/wifemonster/wifemonsterstandalone	Saphira, The Dread Consort
metadata/monsters/wingedcreature/wingedcreature	Winged Horror
metadata/monsters/wingedcreature/wingedcreaturesanctumtrial	Winged Horror
metadata/monsters/wingedfiend/crawgull	Vilespit Gull
metadata/monsters/wingedfiend/wingedfiend	Winged Fiend
metadata/monsters/wisp/titanbosswisp	Vril Apparition
metadata/monsters/wisp/titangrottowisp_	Vril Apparition
metadata/monsters/wisp/titangrottowispsanctumtrial	Vril Apparition
metadata/monsters/wolves/fungalwolf1_	Fungal Wolf
metadata/monsters/wolves/icewolfplayersummoned	Wolf Companion
metadata/monsters/wolves/rottenwolf1_	Rotten Wolf
metadata/monsters/wolves/rottenwolfdead	Rotten Wolf
metadata/monsters/wolves/rottenwolfhagsummoned	Rotten Wolf
metadata/monsters/wolves/rottenwolfhagsummoneddead	Rotten Wolf
metadata/monsters/wolves/wolf1	Hungry Wolf
metadata/monsters/wolves/wolfcompanionplayersummoned	Wolf Companion
metadata/monsters/wolves/wolfcompanionplayersummonedbloody	Wolf Companion
metadata/monsters/wraith/wraithspookycold	Frost Wraith
metadata/monsters/wraith/wraithspookycoldsanctumtrialtime	Frost Wraith
metadata/monsters/wraith/wraithspookycoldspectre	Frost Wraith
metadata/monsters/wraith/wraithspookycoldstrongbox_	Frost Wraith
metadata/monsters/wraith/wraithspookylightning	Lightning Wraith
metadata/monsters/wraith/wraithspookylightningspectre	Lightning Wraith
metadata/monsters/wraith/wraithspookylightningstrongbox	Lightning Wraith
metadata/monsters/wretches/coffinwretch1	Undertaker
metadata/monsters/wretches/statuewretch	Burdened Wretch
metadata/monsters/wretches/statuewretchelite	Bearer of Penitence
metadata/monsters/yamaboss/yamaboss	Yama The White
metadata/monsters/yamaboss/yamabossclone	Yama The White
metadata/monsters/yamaboss/yamabossmap_	Yama The White
metadata/monsters/yamaboss/yamabossstandalone	Yama The White
metadata/monsters/zombies/burned/burnedlumberjackonehandaxe_	Burning Dead
metadata/monsters/zombies/burned/burnedlumberjacktwohandaxe	Burning Dead
metadata/monsters/zombies/burned/burnedlumberjackunarmed	Burning Dead
metadata/monsters/zombies/courtguardzombieaxe	Rotting Guard
metadata/monsters/zombies/courtguardzombieunarmed	Rotting Guard
metadata/monsters/zombies/farmer/farmerzombiegood_	Risen Farmhand
metadata/monsters/zombies/farmer/farmerzombiegoodscythe_	Risen Farmhand
metadata/monsters/zombies/farmer/farmerzombiemedium	Risen Farmhand
metadata/monsters/zombies/farmer/farmerzombiemediumhoe	Risen Farmhand
metadata/monsters/zombies/farmer/farmerzombieskinny	Risen Farmhand
metadata/monsters/zombies/fungal/fungalartillery1__	Fungal Artillery
metadata/monsters/zombies/lumberjack/lumberingdrowneddryonehandaxe	Lumbering Dead
metadata/monsters/zombies/lumberjack/lumberingdrowneddryonehandaxephysics__	Lumbering Dead
metadata/monsters/zombies/lumberjack/lumberingdrowneddryunarmed	Lumbering Dead
metadata/monsters/zombies/lumberjack/lumberingdrowneddryunarmedphysics	Lumbering Dead
metadata/monsters/zombies/lumberjack/lumberingdrownedonehandaxe	Drowned
metadata/monsters/zombies/lumberjack/lumberingdrownedonehandaxehighaggrorangemiller	Drowned
metadata/monsters/zombies/lumberjack/lumberingdrownedonehandaxephysics	Drowned
metadata/monsters/zombies/lumberjack/lumberingdrownedonehandaxephysicshighaggrorangemiller	Drowned
metadata/monsters/zombies/lumberjack/lumberingdrownedunarmed	Drowned
metadata/monsters/zombies/lumberjack/lumberingdrownedunarmedhighaggrorangemiller	Drowned
metadata/monsters/zombies/lumberjack/lumberingdrownedunarmedphysics	Drowned
metadata/monsters/zombies/lumberjack/lumberingdrownedunarmedphysicshighaggrorangemiller	Drowned
metadata/monsters/zombies/maraketh/marakethzombie	Maraketh Undead
metadata/monsters/zombies/maraketh/marakethzombiecorpse	Maraketh Undead
metadata/monsters/zombies/playersummoned/playersummonedzombie_	Raised Zombie
metadata/monsters/zombies/upperprison/prisonzombieonehandaxe	Eternal Prisoner
metadata/monsters/zombies/upperprison/prisonzombieonehandaxedead	Eternal Prisoner
metadata/monsters/zombies/upperprison/prisonzombieproxemerge_	Eternal Prisoner
metadata/monsters/zombies/upperprison/prisonzombieunarmed_	Eternal Prisoner
metadata/monsters/zombies/upperprison/prisonzombieunarmed_dead	Eternal Prisoner
metadata/monsters/zombietreasurehunters/illfatedexplorer1	Ill-fated Explorer
metadata/monsters/zombietreasurehunters/illfatedexplorer2	Ill-fated Explorer
metadata/monsters/zombietreasurehunters/illfatedexplorer3	Ill-fated Explorer
metadata/monsters/zombietreasurehunters/illfatedexplorer4	Ill-fated Explorer
metadata/monsters/zombietreasurehunters/illfatedexplorernospores1	Ill-fated Explorer
metadata/monsters/zombietreasurehunters/illfatedexplorernospores2	Ill-fated Explorer
metadata/monsters/zombietreasurehunters/illfatedexplorernospores3	Ill-fated Explorer
metadata/monsters/zombietreasurehunters/illfatedexplorernospores4_	Ill-fated Explorer
metadata/monsters/zombietreasurehunters/illfatedexplorernosporesorange1	Ill-fated Explorer
metadata/monsters/zombietreasurehunters/illfatedexplorernosporesorange2	Ill-fated Explorer
metadata/monsters/zombietreasurehunters/illfatedexplorernosporesorange3	Ill-fated Explorer
metadata/monsters/zombietreasurehunters/illfatedexplorernosporesorange4	Ill-fated Explorer
metadata/npc/four_act1/unagrimtanglesummon	Una
metadata/npc/four_act1/unatreesummon	Una
metadata/npc/four_act3/alvamachinarium1summon_	Alva
metadata/npc/four_act3/alvamachinarium2summon__	Alva
metadata/npc/four_act3/alvawaterwayssummon__	Alva
metadata/npc/four_act3/oswaldtreasurevaultsummon	Oswald
metadata/npc/four_act3/servicarverbogsummon_	Servi
metadata/npc/four_act3/servijungledepthssummon	Servi
metadata/npc/four_act4/angeshoreline	Ange
metadata/npc/four_act4/doryanishrikeislandsummon	Doryani
metadata/npc/four_act4/doryanisingingcavernssummon	Doryani
metadata/npc/four_act4/doryanisolitaryconfinementsummon	Doryani
metadata/npc/four_act4/doryanivolcanicwarrenssummon	Doryani
metadata/npc/four_act4/expedition/dannigtreasureislandsummon	Dannig
metadata/npc/four_act4/hoodedmentorshrikeislandsummon	The Hooded One
metadata/npc/four_act4/hoodedmentorsingingcavernssummon	The Hooded One
metadata/npc/four_act4/hoodedmentorsolitaryconfinementsummon	The Hooded One
metadata/npc/four_act4/hoodedmentorvolcanicwarrenssummon	The Hooded One
metadata/npc/four_act4/tujenjourneysendsummon	Tujen
metadata/npc/four_interlude/part1/unastonecirclesummon	Una
metadata/npc/four_interlude/part3/doryanicauchicvaultsummon	Doryani
metadata/npc/league/incursion/alvaincursionaccesssummon	Alva
metadata/npc/league/incursion/alvaincursionhubsummon	Alva
metadata/npc/league/incursion/alvaincursiontemplesummon	Alva
metadata/npc/league/incursion/doryaniincursionaccesssummon	Doryani
metadata/npc/league/incursion/doryaniincursionhubsummon	Doryani
metademoncaster	Demon Magus
minebatdesertcave	Vesper Bat
minebatdesertcavenoemerge	Vesper Bat
minebatdesertcavesanctumtrial	Vesper Bat
minebatdesertcavesanctumtrial_	Vesper Bat
minebatdesertcavesanctumtrial_noemerge	Vesper Bat
miragewarriorduelist	Mirage Saviour
miragewarriormarauder	Mirage Saviour
miragewarriorranger	Mirage Saviour
miragewarriorshadow	Mirage Saviour
miragewarriortemplar	Mirage Saviour
miragewarriorwitch	Mirage Saviour
monkeychiefjungle	Alpha Primate
monkeyexperiment	Experimental Primate
monkeyjungle	Feral Primate
monkeyjunglepale	Feral Primate
monkeyjungletamed	Feral Primate
monkeyjungletamedbossspectator	Feral Primate
monkfourcloneimmobile	Clone
monkfourcloneimmobile_	Clone
monklightningclone	Clone
monklightningclone__	Clone
monolithicslug	Igrulog, the Incubator Queen
monolithicslug_	Igrulog, the Incubator Queen
monolithicslugstandalone	Igrulog, the Incubator Queen
monolithicslugstandalone_	Igrulog, the Incubator Queen
monstercorruptedessencedelirium	Daemon
monstercorruptedessencehorror	Daemon
monstercorruptedessencehysteria	Daemon
monstercorruptedessenceinsanity	Daemon
monstercorruptedessenceinsanityproxtrigger	Daemon
monsteressencemodattack1	Daemon
monsteressencemodattack2	Daemon
monsteressencemodattribute1	Daemon
monsteressencemodattribute2	Daemon
monsteressencemodcaster1	Daemon
monsteressencemodcaster2	Daemon
monsteressencemodchaos1	Daemon
monsteressencemodchaos2	Daemon
monsteressencemodcold1	Daemon
monsteressencemodcold2	Daemon
monsteressencemoddefences1	Daemon
monsteressencemoddefences2	Daemon
monsteressencemodfire1	Daemon
monsteressencemodfire2	Daemon
monsteressencemodlife1	Daemon
monsteressencemodlife2	Daemon
monsteressencemodlightning1	Daemon
monsteressencemodlightning2	Daemon
monsteressencemodmana1	Daemon
monsteressencemodmana2	Daemon
monsteressencemodphysical1	Daemon
monsteressencemodphysical2	Daemon
monsteressencemodspeed1	Daemon
monstertotemarchnemesisobelisk	Totem
morayclan	Moray Clan
morayclancaster	Lightless Moray
morayclancasterdepths	Lightless Moray
morayclancasterspectre	Lightless Moray
movedaemonlaser	Invisible
mtxwasp	Wasp
mudburrowerbodydaemon	Daemon
mudburrowerheadboss	The Devourer
mudburrowerheadbossmap	Gorian, the Moving Earth
mudburrowerheadbossmap2	Gorian, the Moving Earth
mudburrowerheadbossmap2__	Gorian, the Moving Earth
mudburrowerheadbossmap_	Gorian, the Moving Earth
mudburrowerheadbossmap_clone	Gorian, the Moving Earth
mudburrowerheadbossmap_clone_	Gorian, the Moving Earth
mudburrowerheadbossstandalone	Gorian, the Moving Earth
mudburrowerheadtrap	The Devourer
mudburrowerheadtrap2	The Devourer
mudburrowertailboss	The Devourer
mudburrowertailboss_	The Devourer
mudgolem	Mud Simulacrum
mudgolemwet1	Mud Simulacrum
mudgolemwetemerge1	Mud Simulacrum
mudgolemwetencased1	Mud Simulacrum
mundanemagi	Risen Magi
mundanemagicenser	Censer
mundanemagicensersanctum	Censer
mundanemagisanctumtrial	Risen Magi
mundanemagisanctumtrial_	Risen Magi
mundanemagisanctumtrialtime	Risen Magi
mundanemagisanctumtrialtime_	Risen Magi
mushroomfungus	[DNT-UNUSED] Mushroom Fungus
mushroomfunguspurple	The Noxious Behemoth
mushroomvolatile	Volatile Orchard
mutantbird	Scourge of the Skies
mutantbird2	Chetza, the Feathered Plague
mutantbird2map	Chetza, the Feathered Plague
mutantbird2noultimatum	Scourge of the Skies
mutantbird2standalone	Chetza, the Feathered Plague
mutantbirddog	Flesh Pup
mutantbirddog2	Plagueling
mutantbirddog2_	Plagueling
mutantbirddog2_standalone	Plagueling
mutewindbanditexecutioner	Faridun Butcher
mutewindboy	Faridun Neophyte
mutewindboycorroded	Faridun Neophyte
mutewindboygrim	Faridun Neophyte
mutewindgirl	Faridun Fledgling
mutewindgirlcorroded	Faridun Fledgling
mutewindgirlcorroded_	Faridun Fledgling
mutewindgirlgrim	Faridun Fledgling
mutewindgirlgrim_	Faridun Fledgling
mutewindman2hspear	Faridun Spearman
mutewindman2hspearcorroded	Faridun Spearman
mutewindman2hspearcorrodedpatrol	Faridun Spearman
mutewindman2hspeargrim	Faridun Spearman
mutewindmandualsword	Faridun Swordsman
mutewindmandualswordcorroded	Faridun Swordsman
mutewindmandualswordcorroded_	Faridun Swordsman
mutewindmandualswordcorrodedpatrol	Faridun Swordsman
mutewindmandualswordgrim	Faridun Swordsman
mutewindmanspearshield	Faridun Heavy Infantry
mutewindmanspearshield_	Faridun Heavy Infantry
mutewindmanspearshieldcorroded	Faridun Heavy Infantry
mutewindmanspearshieldcorrodedpatrol	Faridun Heavy Infantry
mutewindmanspearshieldgrim	Faridun Heavy Infantry
mutewindwomandualdaggercorroded	Faridun Wind-slicer
mutewindwomandualdaggercorroded__	Faridun Wind-slicer
mutewindwomandualdaggercorrodedpatrol	Faridun Wind-slicer
mutewindwomandualdaggercorrodedpatrol_	Faridun Wind-slicer
mutewindwomandualdaggergrim	Faridun Wind-slicer
mutewindwomandualsword	Faridun Bladedancer
mutewindwomandualswordcorroded	Faridun Bladedancer
mutewindwomandualswordcorroded_	Faridun Bladedancer
mutewindwomandualswordcorrodedpatrol	Faridun Bladedancer
mutewindwomandualswordgrim	Faridun Bladedancer
mutewindwomanjavelin	Faridun Javelineer
mutewindwomanjavelincorroded	Faridun Javelineer
mutewindwomanjavelingrim	Faridun Javelineer
mutewindwomanspearcorroded	Faridun Spearwoman
mutewindwomanspearcorroded__	Faridun Spearwoman
mutewindwomanspearcorrodedelite	Faridun Impaler
mutewindwomanspearcorrodedeliterarename	L'im the Impaler
mutewindwomanspearcorrodedelitespectre	Faridun Impaler
mutewindwomanspearcorrodedelitespectre_	Faridun Impaler
mutewindwomanspearcorrodedpatrol	Faridun Spearwoman
mutewindwomanspeargrim	Faridun Spearwoman
mutewindwomanspearshield	Faridun Infantry
mutewindwomanspearshieldcorroded	Faridun Infantry
mutewindwomanspearshieldcorroded_	Faridun Infantry
mutewindwomanspearshieldcorrodedpatrol	Faridun Infantry
mutewindwomanspearshieldgrim	Faridun Infantry
mutewindwomanspearshieldgrim_	Faridun Infantry
nettleant	Nettle Ant
nettleant__	Nettle Ant
nettleantinterlude	Frozen Mandibles
nettleantsummoned	Nettle Ant
octopusparasite	Infested Octopus
octopusparasitedead	Infested Octopus
olroth	Olroth, Origin of the Fall
olrothrelic	The Triskelion Flame
olrothreliclaserdaemon	Creeping Fire
omnitect	Omnitect
omnitect2	Omnitect
omnitect3	Omnitect
ondeathcoldexplosion	Daemon
ondeathcoldexplosion_	Daemon
ondeathcoldexplosionparent	Daemon
ondeathfireexplosion	Daemon
ondeathfireexplosionparent	Daemon
ondeathlightningexplosion	Daemon
ondeathlightningexplosionparent	Daemon
orbitdaemon	Invisible
orbitinginsectsdaemon	Daemon
oswaldtreasurevaultsummon	Oswald
painofferingspike	Offering Spike
painofferingspikesanguine	Offering Spike
palecrawler	Bulbous Maw
palecrawler_	Bulbous Maw
paleelite	Blackblooded Elite
paleelitedepths	Blackblooded Elite
paleelitepinnacle	Blackblooded Elite
paleelitespectre	Blackblooded Elite
paleelitespectre_	Blackblooded Elite
palefisherman	Angler Maw
palefrog1	Maw Demon
palehulk	Pale Abductor
palehulk_	Pale Abductor
palewalkermirage	Pale Brinesplitter
palewalkermirageclone	Pale Brinesplitter
palewalkershield	Pale Waterwalker
palewalkershield_	Pale Waterwalker
palewalkerwave	Pale Tidecrasher
parasitehostboss	[DNT-UNUSED] Parasite Host
parasitemonster01	Armoured Parasite
parasitemonster02	Kreth Parasite
perennialking	Jamanra, the Abomination
perennialkingcorpsefriend1	King's Attendant
perennialkingcorpsefriend10	King's Attendant
perennialkingcorpsefriend10__	King's Attendant
perennialkingcorpsefriend11	King's Attendant
perennialkingcorpsefriend12	King's Attendant
perennialkingcorpsefriend13	King's Attendant
perennialkingcorpsefriend2	King's Attendant
perennialkingcorpsefriend3	King's Attendant
perennialkingcorpsefriend4	King's Attendant
perennialkingcorpsefriend4_	King's Attendant
perennialkingcorpsefriend5	King's Attendant
perennialkingcorpsefriend6	King's Attendant
perennialkingcorpsefriend7	King's Attendant
perennialkingcorpsefriend8	King's Attendant
perennialkingcorpsefriend9	King's Attendant
perennialkingcorruptiontotem	Vile Idol
perennialkinghumanboss	Jamanra, the Risen King
perennialkinghumanbossmap	Ishtaroth, the Perennial
perennialkinghumanbossstandalone	Ishtaroth, the Perennial
perennialkingmap	Jamanra, the Abomination
perennialkingorbittornado	Invisible
perennialkingstandalone	Jamanra, the Abomination
perennialkingstandalone_	Jamanra, the Abomination
periodicallyimmuneminions	Daemon
periodicallyimmuneminions2	Daemon
periodicenrage	Daemon
periodicenrage2	Daemon
periodicenrageminion2	Daemon
petrificationstatue1	Turret
petrificationstatue2	Turret
phantasmaleye	Foul Eye
pictbigmale	Cultist Brute
pictbigmale_	Cultist Brute
pictbigmalewildwood	Cultist Brute
pictfemalebow	Cultist Archer
pictfemalebowwildwood	Cultist Archer
pictfemaledaggerdagger	Cultist Daggerdancer
pictfemaledaggerdaggerwildwood	Cultist Daggerdancer
pictfemalestaff	Cultist Witch
pictfemalestaff_wildwood	Cultist Witch
pictmaleaxe	Cultist Warrior
pictmaleaxeaxe	Cultist Warrior
pictmaleaxedagger	Cultist Warrior
pictmaleaxedaggerwildwood	Cultist Warrior
pictmaleaxeshield	Cultist Warrior
pictmaleaxeshieldwildwood	Cultist Warrior
pictmaleaxewildwood	Cultist Warrior
piratebarrel	Rotting Demolitionist
piratebootyblaster	Rotting Soulcatcher
piratecannon	Rotting Cannoneer
piratefishparasite	Abyss Fish
pirategrenade	Rotting Grenadier
pitifulfabrication01	Skullslinger
pitifulfabrication02	Ribrattle
pitifulfabrication03	Spinesnatcher
pitifulfabrication03_	Spinesnatcher
pitifulfabricationfarmlands1	Skullslinger
pitifulfabricationfarmlands1_	Skullslinger
pitifulfabricationfarmlands2	Ribrattle
pitifulfabricationfarmlands2_	Ribrattle
pitifulfabricationfarmlands3	Spinesnatcher
pitifulfabricationfarmlands3_	Spinesnatcher
pitrune	Pit Rune
pitrune_	Pit Rune
pitsplitting	Daemon
placeholder1	Placeholder 1
placeholder2	Placeholder 2
placeholder3	Placeholder 3
placeholder4	Placeholder 4
plaguebringer	Plague Harvester
plaguebringeremerge	Plague Harvester
